// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;Kinetics Manufacturing
STATION;type;Reclaimed Goods Facility
STATION;owner;Mesbru Wagased
STATION;faction;Alpha
STATION;material;station_material_Alpha.png
STATION;color;1 , .46, .19, 1
STATION;level;8
STATION;icon;kinetics.png
STATION;filename;sector_33_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;4-8-1-3-8-0-9-1-1-8-3-5-0-6-5-1-3-1-3-7-0-3-0
STATION;interior_seed;5-5-30-9
// SERVICES;servicename;bool
SERVICES;lounge;False
SERVICES;market;False
SERVICES;refinery;True
SERVICES;garage;False
SERVICES;university;True
SERVICES;hangar;False
SERVICES;storage;False
SERVICES;fabricator;True
SERVICES;contracts;False
SERVICES;admin;True

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Deathmatch League;0.15,0.08;68500;Sport Fighting Event;entertain_fight.png;Tickets to the Deathmatch League, where your entire fleet will enjoy a evening of bloodsport. 15% Morale , 8% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;5;1.44;npc_ship_data_(recon_shuttle_1).txt
MERC;3;1.12;npc_ship_data_(battle_shuttle_1).txt
MERC;9;1.33;npc_ship_data_(battle_carrier_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
ITEM;1554;8;1.03
ITEM;2132;1;1.00
ITEM;2166;1;1.11
ITEM;663;5;0.98
ITEM;2047;83;0.97
ITEM;2381;2;1.12
ITEM;2059;81;0.99
ITEM;218;69;1.05
ITEM;2207;2;1.11
ITEM;214;92;1.06
ITEM;2340;1;0.98
ITEM;2008;77;1.05
ITEM;2196;2;1.02
ITEM;53;1368;1.09
ITEM;2025;75;0.96
ITEM;2119;429;1.06
ITEM;2260;1;1.08
ITEM;1652;5;1.09
ITEM;1024;7;1.05
ITEM;1721;9;1.14
ITEM;310;2460;1.08
ITEM;511;2;1.14
ITEM;2265;1;1.03
ITEM;2377;1;0.97
ITEM;1562;4;1.04
ITEM;1403;9;1.09
ITEM;664;2;1.07
ITEM;2091;3764;1.12
ITEM;112;101;1.00
ITEM;1104;5;0.98
ITEM;2188;1;1.13
ITEM;1110;9;1.02
ITEM;43;2802;1.05
ITEM;2128;1;1.12
ITEM;2379;2;1.04
ITEM;2008;70;0.99
ITEM;2240;2;1.12
ITEM;2308;1;1.03
ITEM;2017;55;1.03
ITEM;2213;2;1.06
ITEM;1159;4;1.00
ITEM;53;4374;1.04
ITEM;21;4495;1.08
ITEM;2255;1;0.95
ITEM;522;2;1.03
ITEM;2100;520;1.08
ITEM;1057;5;0.97
ITEM;1623;5;1.12
ITEM;110;176;1.06
ITEM;1170;2;0.95
ITEM;2019;53;1.05
ITEM;1054;5;0.95
ITEM;1619;4;0.97
ITEM;2395;2;1.05
ITEM;1617;9;1.05
ITEM;1016;9;1.06
ITEM;219;96;0.96
ITEM;104;143;0.95
ITEM;2041;65;0.97
ITEM;2128;1;1.09
ITEM;1702;4;1.06
ITEM;1554;5;1.02
ITEM;324;4157;0.96
ITEM;1562;9;1.10
ITEM;2031;65;1.06
ITEM;2250;1;1.00
ITEM;2026;60;1.02
ITEM;2130;1;1.01
ITEM;1653;9;1.08
ITEM;2261;2;1.00
ITEM;1115;2;0.98
ITEM;2141;1;1.04
ITEM;2148;2;1.08
ITEM;1015;8;1.05
ITEM;2181;2;1.01
ITEM;2182;2;1.06
ITEM;1027;7;1.10
ITEM;2127;1;0.98
ITEM;2239;2;1.02
ITEM;2114;3034;0.99
ITEM;2094;1691;1.04
ITEM;2181;2;1.09
ITEM;1161;2;1.05
ITEM;2037;75;0.97
ITEM;2202;1;1.01
ITEM;2141;2;1.12
ITEM;2036;50;1.05
ITEM;2095;3041;1.04
ITEM;2091;1140;1.12
ITEM;1030;6;1.03
ITEM;1214;3;1.06
ITEM;2263;1;1.14
ITEM;2053;77;1.12
ITEM;2360;1;1.09
ITEM;2284;2;1.02
ITEM;711;7;0.99
ITEM;1017;5;1.14
ITEM;1574;2;0.95
ITEM;218;77;1.15
</MARKET>
// SKILLS;Skill_id;Price_modifier
<SKILLS>
SKILL;5;1.12
SKILL;34;1.87
SKILL;224;1.16
SKILL;210;1.41
</SKILLS>
// MISSION , dbid , timer, id, data, title, factionid
<MISSIONS>
</MISSIONS>
// SHIP HANGAR;count;Price_modifier;Ship_filename
<HANGAR>
SHIP;1;0.96;ship_data_(excavation_escort_1).txt
SHIP;2;0.92;ship_data_(excavation_cruiser_1).txt
SHIP;3;1.09;ship_data_(support_utility_1).txt
SHIP;4;0.95;ship_data_(pirate_shuttle_1).txt
SHIP;5;1.01;ship_data_(excavation_cruiser_1).txt
SHIP;6;0.97;ship_data_(battle_shuttle_1).txt
SHIP;7;1.00;ship_data_(battle_shuttle_1).txt
SHIP;8;1.05;ship_data_(recon_shuttle_1).txt
</HANGAR>
// STORAGE;item_id;Qty;0
<STORAGE>
