// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;1
STATION;name;Starbase Corporate Center
STATION;type;Assembly Station
STATION;owner;Vajeana
STATION;faction;Labor
STATION;material;station_material_Labor.png
STATION;color; 1.0 , 1.0, 0.0 , 1.0
STATION;level;7
STATION;icon;starbase.png
STATION;filename;sector_0_station_4.txt
STATION;max_hp;25000
STATION;dockfee;25
STATION;lease;1
STATION;seed;2-2-0-1-2-0-2-1-3-0-0-4-1-3-8-1-9-1-1-3-1-3-90
STATION;interior_seed;3-1-15-3
// SERVICES;servicename;bool
SERVICES;lounge;True
SERVICES;market;True
SERVICES;refinery;True
SERVICES;garage;True
SERVICES;university;True
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;True
SERVICES;contracts;True
SERVICES;admin;True

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Pod Racing event;0.25,0.0;40000;Sport Racing Event;entertain_race.png;All expense paid trip to the weekly 'Astrox Pod Racing' (APR) event. 25% Morale Boost.
ENTERTAINMENT;Spa Treatment;0.15,0.0;18500;Rest and Relaxation;entertain_spa.png;Send your crew to the spa, let them rest and relax for awhile. 15% Morale Boost.
ENTERTAINMENT;BioSynth Wildlife Park;0.05,0.05;26000;Rest and Relaxation;entertain_park.png;A weekend package to the local wildlife BioSynth park for your entire crew, included petting zoo. 5% Morale Boost, 5% Loyalty Boost
ENTERTAINMENT;Evening of Drinks;0.05,0.0;1500;Alcholic Drinks;entertain_bar.png;Pick up the tab for an evening of drinks for your crew, they earned it. 5% Morale Boost.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;4;1.3;npc_ship_data_MONSTER.txt
MERC;5;1.4;npc_ship_data_(heavy_excavation_carrier_7).txt
MERC;1;0.62;npc_ship_data_(pirate_escort_1).txt
MERC;9;1.93;npc_ship_data_(excavation_cruiser_1).txt
MERC;9;1.70;npc_ship_data_(pirate_cruiser_1).txt
MERC;3;1.58;npc_ship_data_(support_escort_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
ITEM;662;8;1.82;54239.57
ITEM;51;4569;0.48;5.04881
ITEM;1202;9;0.86;5.04881
ITEM;602;10;0.78;98456.46
ITEM;303;2965;1.34;121.1699
ITEM;1542;3;1.95;121.1699
ITEM;204;89;1.81;121.1699
ITEM;1580;6;1.60;121.1699
ITEM;313;3781;1.85;380.1322
ITEM;1512;17;1.61;65987.64
ITEM;1512;17;0.55;25023.23
ITEM;641;7;0.92;4979.567
ITEM;62;5200;0.95;23.01756
ITEM;1592;14;1.75;21980.61
ITEM;1630;16;0.96;6751.55
ITEM;203;189;0.64;23.73482
ITEM;50;4283;0.93;23.73482
ITEM;1572;18;1.65;35132.91
ITEM;622;6;1.44;35132.91
ITEM;1210;17;1.56;20613.81
ITEM;1201;9;1.05;20613.81
ITEM;1602;17;0.77;10967.58
ITEM;1621;14;0.78;3473.666
ITEM;154;63;1.08;3473.666
ITEM;1522;12;1.71;16640.13
ITEM;6;7302;1.08;60.74407
ITEM;522;1;1.92;60.74407
ITEM;1210;14;0.62;8925.981
ITEM;155;220;1.50;29.15608
ITEM;151;92;1.40;29.15608
ITEM;1522;12;1.02;10242.4
ITEM;521;3;1.32;49595.37
ITEM;1303;14;1.88;7184.585
ITEM;1620;11;0.53;999.48
ITEM;1060;15;1.20;15212.9
ITEM;1632;4;0.88;15212.9
ITEM;1590;15;0.77;1447.319
ITEM;1602;12;1.37;18623.76
ITEM;1003;12;1.25;2133.949
ITEM;204;200;0.56;17.59448
ITEM;622;9;1.47;45458.2
ITEM;1651;17;1.48;21296.35
ITEM;1003;14;0.82;1442.814
ITEM;1210;15;0.63;8968.535
ITEM;1206;13;0.70;3370.322
ITEM;303;2147;1.18;107.7156
ITEM;620;13;0.82;1356.745
ITEM;520;2;1.25;1356.745
ITEM;20;4824;0.74;13.73423
ITEM;201;50;1.51;13.73423
ITEM;1520;9;1.61;13.73423
ITEM;1642;19;0.60;32493.24
ITEM;1105;13;1.51;6706.482
ITEM;1060;19;0.80;10490.51
ITEM;1617;11;0.99;21363.53
ITEM;104;343;1.91;3.411381
ITEM;1591;2;0.51;3.411381
ITEM;157;190;1.70;68.14542
ITEM;1590;14;0.87;1608.075
ITEM;1521;16;0.93;2707.529
ITEM;42;6629;1.00;5.121966
ITEM;1591;18;0.92;3548.773
ITEM;1102;14;0.55;1283.262
ITEM;1631;20;1.45;20858.56
ITEM;203;185;0.88;31.62304
ITEM;1570;8;0.54;31.62304
ITEM;51;2250;1.11;31.62304
ITEM;1571;15;0.89;5702.954
ITEM;1572;10;1.45;31243.07
ITEM;1206;9;1.45;31243.07
ITEM;1591;16;1.63;6008.553
ITEM;51;514;1.09;6008.553
ITEM;1562;15;1.56;21100.79
ITEM;1102;20;1.64;3446.603
ITEM;1450;17;1.31;5281.155
ITEM;105;359;1.26;3.792985
ITEM;201;86;1.35;3.792985
ITEM;662;4;0.98;3.792985
ITEM;1152;12;1.86;1480.131
ITEM;1060;2;1.01;1480.131
ITEM;310;2909;0.65;41.94268
ITEM;662;13;0.83;26330.19
ITEM;1541;10;1.06;3018.142
ITEM;600;2;1.18;3018.142
ITEM;1582;15;1.29;49984.74
ITEM;1591;17;0.70;2765.101
