// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;1
STATION;name;StarGypsy Warehouse
STATION;type;Tavern Station
STATION;owner;Pinratus Flake
STATION;faction;Pirate
STATION;material;station_material_Pirate.png
STATION;color; 1.0 , 0.0 , 0.0 , 1.0
STATION;level;7
STATION;icon;stargypsy.png
STATION;filename;sector_0_station_2.txt
STATION;max_hp;25000
STATION;dockfee;25
STATION;lease;20
STATION;seed;4-5-0-1-9-0-9-1-3-0-0-4-1-3-8-1-9-1-1-3-1-3-90
STATION;interior_seed;7-5-15-3
STATION;refinery_active_time;0
STATION;fabricator_active_time;0
STATION;last_dock_time;56962.38
// SERVICES;servicename;bool
SERVICES;lounge;True
SERVICES;market;True
SERVICES;refinery;True
SERVICES;garage;True
SERVICES;university;True
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;True
SERVICES;contracts;True
SERVICES;admin;True
// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;StarLuck Casino;0.05,0.05;24000;Gambling;entertain_casino.png;A weekend package to the local casino for your entire crew, complete with pocket money. 5% Morale Boost, 5% Loyalty Boost
ENTERTAINMENT;BioSynth Wildlife Park;0.05,0.05;26000;Rest and Relaxation;entertain_park.png;A weekend package to the local wildlife BioSynth park for your entire crew, included petting zoo. 5% Morale Boost, 5% Loyalty Boost
ENTERTAINMENT;Private Concert;0.25,0.09;50000;Musical Entertainment;entertain_show.png;Provide a private concert for your entire crew, drinks and food included. 25% Morale , 9% Loyalty bonus.
ENTERTAINMENT;Evening of Drinks;0.05,0.0;1500;Alcholic Drinks;entertain_bar.png;Pick up the tab for an evening of drinks for your crew, they earned it. 5% Morale Boost.
ENTERTAINMENT;Astrox Opera House;0.26,0.07;51000;Musical Entertainment;entertain_opera.png;Provide a private opera concert for your entire crew at the famous 'Astrox Opera House', drinks and food included. 26% Morale , 7% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;1;1.63;npc_ship_data_(pirate_shuttle_1).txt
MERC;3;1.63;npc_ship_data_(pirate_escort_1).txt
MERC;9;1.93;npc_ship_data_(pirate_utility_1).txt
MERC;12;1.23;npc_ship_data_(pirate_utility_2).txt
MERC;15;1.47;npc_ship_data_(pirate_frigate_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
ITEM;408;757;0.92;12.21
ITEM;26;587;0.81;455.93
ITEM;100;464;0.64;1.09
ITEM;662;17;0.57;14137.69
ITEM;663;15;0.93;38246.39
ITEM;624;9;0.66;49204.13
ITEM;2022;379;0.83;887.09
ITEM;22;4063;0.48;34.56
ITEM;333;961;0.63;5431.09
ITEM;5;3598;1.19;66.38
ITEM;2020;246;0.48;454.06
ITEM;760;110;0.59;169867.20
ITEM;749;17;0.73;204867.20
ITEM;744;47;0.58;167367.20
ITEM;202;486;0.89;88.00
ITEM;645;36;0.67;87256.88
ITEM;640;20;1.14;8606.28
ITEM;340;1019;0.86;1403.70
ITEM;642;35;0.96;22498.51
ITEM;625;30;0.46;63129.57
ITEM;152;642;0.62;9.44
ITEM;117;378;0.52;29.21
ITEM;323;22;1.14;2201.73
ITEM;626;6;1.15;249207.60
ITEM;710;38;0.89;7835.75
ITEM;725;92;0.59;10192.03
ITEM;159;731;0.89;47.33
ITEM;723;50;1.08;7016.81
ITEM;720;50;1.18;7616.81
ITEM;2017;238;0.90;878.53
ITEM;216;4;0.59;178.75
ITEM;2016;390;0.91;806.74
ITEM;721;127;1.14;7376.81
ITEM;113;501;1.19;8.25
ITEM;21;4444;0.97;37.82
ITEM;114;311;0.48;1.47
ITEM;207;639;0.76;122.91
ITEM;2049;150;0.25;1846.32
ITEM;3;376;1.04;21.53
ITEM;77;2049;0.53;588.01
ITEM;2242;54;0.63;3729726.00
ITEM;1554;23;0.74;331787.50
ITEM;1619;57;1.21;395038.50
ITEM;2123;-99;0.87;5039311.00
ITEM;2123;110;0.85;4934267.00
ITEM;2117;13;0.98;6740461.00
ITEM;2129;310;1.06;6640948.00
ITEM;1634;63;1.05;569734.30
ITEM;2111;138;1.13;7045366.00
ITEM;1654;80;1.05;569734.30
ITEM;1584;63;0.67;340242.00
ITEM;1574;29;1.03;465699.00
ITEM;1644;61;1.05;569734.30
ITEM;1762;0;0.52;690673.10
ITEM;1777;39;1.17;1195828.00
ITEM;1754;12;0.25;217260.00
ITEM;1624;60;1.05;683681.30
ITEM;2335;12;0.84;232367.20
ITEM;52;265;0.97;201.13
ITEM;42;2616;1.06;130.94
ITEM;600;12;1.13;8536.28
ITEM;213;216;0.63;142.20
ITEM;1613;17;0.67;103287.80
ITEM;2122;346;1.08;1754934.00
ITEM;1070;73;0.84;278956.80
ITEM;2116;28;0.63;1295583.00
ITEM;1104;35;0.60;206926.80
ITEM;1164;29;0.76;280441.90
ITEM;1633;23;1.08;291680.30
ITEM;1114;65;1.18;419099.80
ITEM;1653;20;1.05;284867.20
ITEM;1583;57;0.73;183561.00
ITEM;2246;59;1.17;3143634.00
ITEM;1643;18;1.05;285512.90
ITEM;1753;12;0.25;108630.00
ITEM;1623;70;1.06;344234.50
ITEM;2221;19;0.65;1419780.00
ITEM;2362;12;1.12;816.39
ITEM;118;290;1.10;6.39
ITEM;165;661;0.93;54.18
ITEM;6;23;1.10;101.83
ITEM;330;1021;0.83;1400.81
ITEM;103;353;0.77;1.86
ITEM;407;762;1.07;6.38
ITEM;644;23;0.99;70869.28
ITEM;107;544;0.70;8.80
ITEM;342;48;0.83;3665.37
ITEM;303;778;1.20;1178.42
ITEM;601;29;0.89;11998.49
ITEM;106;657;0.78;8.08
ITEM;121;171;0.63;28.73
ITEM;321;900;0.66;1915.94
ITEM;25;431;1.01;327.83
ITEM;2201;44;1.05;1823150.00
ITEM;728;111;0.69;11692.03
ITEM;161;331;0.49;19.12
ITEM;23;192;0.86;97.96
ITEM;214;643;0.85;204.26
ITEM;711;142;1.09;28307.25
