// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;1
STATION;name;Proctors Center
STATION;type;Patrol Annex Station
STATION;owner;Kandace
STATION;faction;Law
STATION;material;station_material_Law.png
STATION;color; 0.0 , 0.0 , 1.0 , 1.0
STATION;level;10
STATION;icon;proctors.png
STATION;filename;sector_0_station_5.txt
STATION;max_hp;25000
STATION;dockfee;25
STATION;lease;40
STATION;seed;3-4-0-1-2-0-2-1-2-0-0-4-1-3-2-1-2-1-1-2-1-3-0
STATION;interior_seed;3-1-15-1
STATION;refinery_active_time;0
STATION;fabricator_active_time;0
STATION;last_dock_time;53959.88
// SERVICES;servicename;bool
SERVICES;lounge;True
SERVICES;market;True
SERVICES;refinery;False
SERVICES;garage;True
SERVICES;university;True
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;True
SERVICES;contracts;True
SERVICES;admin;True
// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;BioSynth Wildlife Park;0.05,0.05;26000;Rest and Relaxation;entertain_park.png;A weekend package to the local wildlife BioSynth park for your entire crew, included petting zoo. 5% Morale Boost, 5% Loyalty Boost
ENTERTAINMENT;Live Music Concert;0.20,0.07;25000;Musical Entertainment;entertain_show.png;Your crew is treated to an 'all expenses paid' night at a music venue of their choosing. 20% Morale , 7% Loyalty bonus.
ENTERTAINMENT;Astrox Opera House;0.26,0.07;51000;Musical Entertainment;entertain_opera.png;Provide a private opera concert for your entire crew at the famous 'Astrox Opera House', drinks and food included. 26% Morale , 7% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;1;1.63;npc_ship_data_(battle_shuttle_1).txt
MERC;3;1.63;npc_ship_data_(battle_escort_1).txt
MERC;9;1.93;npc_ship_data_(battle_utility_1).txt
MERC;12;1.23;npc_ship_data_(battle_utility_2).txt
MERC;15;1.47;npc_ship_data_(battle_frigate_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
ITEM;10;3878;1.01;702.82
ITEM;9;724;1.15;479.79
ITEM;1217;43;1.04;4350027.00
ITEM;408;3;0.82;11.10
ITEM;26;1872;1.09;602.00
ITEM;2082;115;1.05;8808.27
ITEM;100;67;1.13;1.84
ITEM;662;14;0.78;18814.52
ITEM;663;50;1.10;44930.10
ITEM;624;32;1.00;72061.27
ITEM;122;1339;0.61;101.25
ITEM;22;123;1.19;78.15
ITEM;333;43;1.05;10828.92
ITEM;5;4247;1.00;56.94
ITEM;2021;353;1.22;1155.66
ITEM;2401;28;0.75;9106.04
ITEM;124;542;0.85;65.40
ITEM;734;66;0.76;214406.30
ITEM;749;86;0.60;174406.30
ITEM;647;31;1.02;393243.10
ITEM;2081;532;0.58;4728.11
ITEM;645;10;1.02;128406.20
ITEM;640;33;0.51;4253.38
ITEM;340;510;0.88;1445.32
ITEM;642;47;0.63;15598.82
ITEM;625;36;0.70;91640.73
ITEM;609;16;0.92;1096550.00
ITEM;156;479;0.62;13.99
ITEM;117;175;0.80;43.01
ITEM;323;943;1.05;2055.17
ITEM;608;25;1.01;682016.80
ITEM;626;32;0.87;194550.70
ITEM;710;80;0.64;5901.00
ITEM;725;197;0.77;13014.38
ITEM;755;94;0.70;4785.75
ITEM;217;375;1.15;361.04
ITEM;720;22;1.08;7065.75
ITEM;2017;774;0.66;672.68
ITEM;703;40;1.02;7823.38
ITEM;693;25;0.25;1738.13
ITEM;216;347;0.53;165.12
ITEM;2460;33;0.96;42305.00
ITEM;2454;3;0.95;41905.00
ITEM;721;36;1.03;6765.75
ITEM;119;896;0.87;80.13
ITEM;113;547;1.08;7.60
ITEM;2050;302;1.04;4373.42
ITEM;21;4620;0.65;26.69
ITEM;114;738;1.01;2.87
ITEM;726;54;0.77;13014.38
ITEM;2049;164;0.72;4446.94
ITEM;3;4238;1.03;21.49
ITEM;402;399;0.85;13645.80
ITEM;2328;17;0.73;124143800.00
ITEM;1075;12;0.25;438190.00
ITEM;77;1279;1.10;1136.81
ITEM;1604;81;1.00;316116.00
ITEM;2272;3;0.82;3347496.00
ITEM;1405;15;0.90;2095885.00
ITEM;2123;455;1.11;6342674.00
ITEM;2117;43;0.65;4712000.00
ITEM;1165;9;0.85;1094963.00
ITEM;2129;44;1.02;6456974.00
ITEM;62;1983;1.13;699.17
ITEM;1544;56;1.06;530679.80
ITEM;2111;105;0.91;5821459.00
ITEM;1584;62;0.71;361816.00
ITEM;1772;18;1.22;1331758.00
ITEM;1754;47;0.57;427280.00
ITEM;1534;36;1.05;573812.40
ITEM;1624;11;0.99;522060.00
ITEM;2222;6;0.62;2755680.00
ITEM;52;2309;0.92;193.19
ITEM;42;1935;0.86;109.08
ITEM;600;15;1.01;7753.38
ITEM;120;744;1.01;132.08
ITEM;2376;97;1.05;2268.85
ITEM;213;555;0.64;145.79
ITEM;1074;12;0.25;125197.10
ITEM;1563;76;0.79;191727.00
ITEM;2271;29;0.56;1199508.00
ITEM;2122;336;1.09;1782180.00
ITEM;2116;342;0.87;1742451.00
ITEM;1164;23;0.57;220408.40
ITEM;2128;173;0.61;1168068.00
ITEM;1543;31;1.07;268152.40
ITEM;1513;35;1.15;219582.00
ITEM;1573;19;0.79;184626.00
ITEM;1753;79;0.67;245640.00
ITEM;1533;35;1.09;296185.70
ITEM;1523;37;1.19;206020.00
ITEM;2205;3;1.15;7797656.00
ITEM;170;272;0.60;47.09
ITEM;118;710;0.60;3.75
ITEM;6;5267;1.07;99.96
ITEM;607;34;1.13;431947.20
ITEM;330;0;2.50;4946.85
ITEM;103;56;1.17;2.74
ITEM;407;888;0.97;5.87
ITEM;206;676;1.10;157.54
ITEM;644;6;0.55;42517.88
ITEM;107;707;0.89;11.01
ITEM;342;927;0.72;3259.38
ITEM;303;816;0.54;582.71
ITEM;601;31;1.18;15650.91
ITEM;106;463;1.10;11.13
ITEM;121;1663;0.80;35.84
ITEM;321;63;0.75;2166.87
ITEM;212;903;1.00;197.23
ITEM;25;143;0.83;276.59
ITEM;728;194;0.78;13164.38
ITEM;2353;100;0.56;217.02
ITEM;160;309;1.09;35.63
ITEM;23;4580;1.00;113.24
ITEM;157;578;1.02;23.96
ITEM;711;98;1.00;26343.00
ITEM;670;25;0.25;7300.13
ITEM;678;40;1.00;29635.88
ITEM;2473;78;1.04;91010.00
ITEM;756;136;1.00;16464.38
ITEM;750;185;1.04;17064.38
ITEM;732;41;0.81;13614.38
ITEM;676;25;0.25;5214.38
ITEM;674;25;0.25;6257.25
ITEM;2461;82;0.56;52610.00
ITEM;745;131;0.68;11664.38
ITEM;672;25;0.25;8343.00
ITEM;352;90;1.04;10225.21
ITEM;320;774;1.14;1757.28
ITEM;350;64;1.18;8331.56
ITEM;2359;63;0.84;548.51
ITEM;104;564;0.75;3.16
ITEM;4;4458;1.01;34.82
ITEM;158;721;0.59;16.21
ITEM;690;25;0.42;3623.38
ITEM;692;25;0.25;2085.75
ITEM;691;25;0.25;2781.00
ITEM;712;89;0.76;61749.00
ITEM;758;106;0.96;105762.50
ITEM;2396;26;0.76;5721.22
ITEM;2374;39;0.66;1237.96
ITEM;211;861;0.90;162.96
ITEM;733;76;1.01;110762.50
ITEM;677;25;0.25;15643.13
ITEM;2012;808;1.00;605.13
ITEM;747;97;1.00;109762.50
ITEM;742;60;0.66;75762.50
ITEM;304;888;0.54;481.15
ITEM;2382;38;0.78;2221.27
