// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;Communications Hub
STATION;type;Base
STATION;owner;Mastei Gorebira
STATION;faction;Trade
STATION;material;station_material_Trade.png
STATION;color;.70 , 1, .23 , 1
STATION;level;1
STATION;icon;xellon.png
STATION;filename;sector_66_station_0.txt
STATION;max_hp;25000
STATION;hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;3-1-0-1-5-2-7-1-1-3-2-6-0-5-5-2-7-90
STATION;interior_seed;5-1-45-8
// SERVICES;servicename;bool
SERVICES;lounge;False
SERVICES;market;True
SERVICES;refinery;True
SERVICES;garage;False
SERVICES;university;False
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;False
SERVICES;contracts;False
SERVICES;admin;False

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Astrox Opera House;0.26,0.07;51000;Musical Entertainment;entertain_opera.png;Provide a private opera concert for your entire crew at the famous 'Astrox Opera House', drinks and food included. 26% Morale , 7% Loyalty bonus.
ENTERTAINMENT;Private Party;0.10,0.0;2700;Party;entertain_bar.png;Throw a private party at the local station pub for your entire fleet. 10% Morale Boost.
ENTERTAINMENT;Pod Racing event;0.25,0.0;40000;Sport Racing Event;entertain_race.png;All expense paid trip to the weekly 'Astrox Pod Racing' (APR) event. 25% Morale Boost.
ENTERTAINMENT;Spa Treatment;0.15,0.0;18500;Rest and Relaxation;entertain_spa.png;Send your crew to the spa, let them rest and relax for awhile. 15% Morale Boost.
ENTERTAINMENT;Karaoke Night;0.15,0.05;15000;Musical Entertainment;entertain_show.png;Your fleet is treated to a night of karaoke at the local music tavern. 15% Morale , 5% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;3;1.83;npc_ship_data_(recon_escort_1).txt
MERC;1;1.83;npc_ship_data_(excavation_shuttle_1).txt
MERC;3;1.58;npc_ship_data_(battle_cruiser_1).txt
MERC;8;0.50;npc_ship_data_(transport_cruiser_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
SELLORDER;Market Surplus: (1) Items ;41x225;4341;42197.25
SELLORDER;Market Production: (4) Items ;75x467,51x181,75x253,61x327;165402;46407.52
SELLORDER;Market Production: (1) Items ;50x112;3801;28443.52
ITEM;1470;4;0.96
ITEM;1002;1;0.87
ITEM;1170;2;0.91
ITEM;1050;9;0.77
ITEM;1200;4;1.03
ITEM;1052;2;1.09
ITEM;1400;4;0.82
ITEM;1120;6;0.81
ITEM;1460;4;0.70
ITEM;1100;2;0.96
ITEM;1150;3;0.95
ITEM;1001;6;1.23
ITEM;1160;9;0.61
ITEM;1003;7;0.92
ITEM;1520;7;1.09
ITEM;1510;8;0.52
ITEM;1630;4;1.15
ITEM;1560;6;0.71
ITEM;1580;3;0.71
ITEM;1590;7;0.58
ITEM;1750;2;1.00
ITEM;1615;3;0.72
ITEM;1610;5;0.70
ITEM;1620;5;0.85
ITEM;1640;3;0.51
ITEM;70;43;0.99
ITEM;52;21;0.70
ITEM;62;25;0.77
ITEM;2111;34;1.09
ITEM;53;41;0.95
ITEM;60;15;0.88
ITEM;2650;14;1.20
ITEM;61;16;1.18
ITEM;41;1;1.08
ITEM;78;43;1.16
ITEM;2121;39;1.02
ITEM;2118;27;1.19
ITEM;63;11;1.04
ITEM;2115;22;0.78
ITEM;2123;16;1.10
ITEM;2652;24;1.07
ITEM;2128;11;0.69
ITEM;742;7;0.95
ITEM;747;4;1.19
ITEM;703;13;0.61
