// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;CoraVault
STATION;type;Banking Facility
STATION;owner;Nexa Mapei
STATION;faction;Trade
STATION;material;station_material_Trade.png
STATION;color;.70 , 1, .23 , 1
STATION;level;3
STATION;icon;coravault.png
STATION;filename;sector_58_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;4-2-0-6-4-3-2-1-6-4-1-3-1-6-5-0-5-0-5-5-1-4-0
STATION;interior_seed;5-1-45-7
STATION;refinery_active_time;0
STATION;fabricator_active_time;0
STATION;last_dock_time;32156.26
// SERVICES;servicename;bool
SERVICES;lounge;True
SERVICES;market;True
SERVICES;refinery;True
SERVICES;garage;True
SERVICES;university;True
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;True
SERVICES;contracts;True
SERVICES;admin;True
// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;BioSynth Wildlife Park;0.05,0.05;26000;Rest and Relaxation;entertain_park.png;A weekend package to the local wildlife BioSynth park for your entire crew, included petting zoo. 5% Morale Boost, 5% Loyalty Boost
ENTERTAINMENT;Private Party;0.10,0.0;2700;Party;entertain_bar.png;Throw a private party at the local station pub for your entire fleet. 10% Morale Boost.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;4;1.06;npc_ship_data_(support_utility_1).txt
MERC;3;1.54;npc_ship_data_(recon_cruiser_1).txt
MERC;5;1.85;npc_ship_data_(support_escort_1).txt
MERC;3;1.62;npc_ship_data_(excavation_utility_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
ITEM;1451;2;0.75;20788.30
ITEM;1;11;0.66;5.02
ITEM;1622;14;1.22;153277.50
ITEM;2320;12;0.64;4539956.00
ITEM;1572;10;0.83;92280.50
ITEM;622;0;0.88;20094.11
ITEM;1173;0;2.50;328934.30
ITEM;2127;145;0.85;427911.30
ITEM;1163;0;2.50;301523.10
ITEM;641;11;0.74;9767.08
ITEM;1552;6;0.76;81731.25
ITEM;737;57;0.89;532863.30
ITEM;2210;28;1.01;1075851.00
ITEM;2435;1;0.73;40285.21
ITEM;310;13;1.10;158.11
ITEM;163;168;1.18;49.41
ITEM;302;20;0.62;30.84
ITEM;167;213;1.08;73.14
ITEM;169;173;0.67;51.45
ITEM;50;9;0.77;31.02
ITEM;1750;5;0.73;31492.50
ITEM;1570;0;1.24;33730.13
ITEM;1650;22;0.92;24432.81
ITEM;620;2;1.18;8661.19
ITEM;312;21;1.24;91.62
ITEM;1007;0;0.73;6062.31
ITEM;1171;0;2.50;26851.78
ITEM;1710;23;0.62;16932.81
ITEM;1008;24;0.75;5651.19
ITEM;1730;24;0.57;15682.81
ITEM;1057;29;0.77;6370.31
ITEM;1201;0;1.16;17042.38
ITEM;1161;0;2.50;24614.13
ITEM;1101;25;1.06;7821.19
ITEM;1009;2;0.53;4933.43
ITEM;2119;43;0.68;25805.94
ITEM;1615;16;0.71;14578.94
ITEM;1600;16;1.06;20111.62
ITEM;201;25;0.93;80.64
ITEM;736;9;0.75;201828.10
ITEM;1500;20;1.24;27243.56
ITEM;75;0;0.56;115.75
ITEM;1059;2;0.70;6361.43
ITEM;2131;113;0.83;37267.13
ITEM;400;47;0.65;1131.70
ITEM;2445;14;0.82;14037.00
ITEM;208;96;0.52;91.89
ITEM;727;24;0.55;9109.69
ITEM;311;0;0.91;123.54
ITEM;109;34;1.22;5.72
ITEM;406;5;1.03;1.20
ITEM;403;5;0.58;0.70
ITEM;205;99;1.06;133.61
ITEM;101;158;0.65;1.27
ITEM;325;0;2.50;1032.39
ITEM;404;20;0.65;0.78
ITEM;200;153;0.51;42.12
ITEM;2363;11;0.67;540.39
ITEM;300;16;0.52;57.47
ITEM;301;0;1.09;29.03
ITEM;661;3;1.17;15034.58
ITEM;660;2;1.11;8171.19
ITEM;2191;9;0.81;2032764.00
ITEM;322;0;2.50;2114.00
ITEM;204;97;1.08;123.64
ITEM;324;0;2.50;7982.01
ITEM;735;31;0.87;6954844.00
ITEM;1001;22;0.69;1644.09
ITEM;2142;24;0.65;7780.44
ITEM;1170;0;2.50;7671.94
ITEM;1002;8;1.09;2294.63
ITEM;1052;28;0.97;2260.09
ITEM;2124;147;0.86;10090.44
ITEM;1160;0;2.50;7032.61
ITEM;2112;126;0.84;10767.75
ITEM;1054;11;0.98;2489.55
ITEM;313;29;1.12;346.17
ITEM;2;0;0.67;8.40
ITEM;405;16;0.76;0.90
ITEM;602;3;0.88;20094.11
ITEM;102;399;0.95;3.13
ITEM;1621;0;1.11;70038.75
ITEM;741;57;1.21;57029.07
ITEM;746;9;0.85;40829.06
ITEM;1571;24;1.11;60700.25
ITEM;2289;23;0.59;388387.50
ITEM;621;6;0.87;11359.58
ITEM;1013;17;0.73;21218.07
ITEM;1172;0;2.50;93981.23
ITEM;1014;12;0.83;21739.16
ITEM;2126;113;0.93;133040.40
ITEM;1205;26;1.08;55728.32
ITEM;1162;17;1.05;37302.59
ITEM;751;31;0.57;28229.06
ITEM;1060;27;0.77;20269.16
ITEM;1616;10;1.13;45117.88
ITEM;1551;0;1.01;53365.63
ITEM;1501;5;0.77;34747.13
ITEM;305;14;0.52;134.63
ITEM;20;0;1.13;24.93
ITEM;304;5;0.71;579.01
ITEM;742;42;0.92;97731.25
ITEM;747;10;0.94;99731.25
ITEM;692;3;0.65;4243.88
ITEM;690;29;0.70;5301.19
ITEM;2182;18;1.17;153414.10
ITEM;158;49;0.94;23.52
ITEM;155;206;1.08;20.15
ITEM;104;278;0.74;2.97
ITEM;166;159;0.63;40.18
ITEM;203;46;0.81;85.72
ITEM;320;0;2.50;4538.85
ITEM;680;24;0.50;15047.44
ITEM;672;0;0.62;16255.50
ITEM;740;0;0.83;13309.69
ITEM;2455;14;1.20;100585.00
ITEM;674;0;1.24;23351.63
ITEM;676;2;0.93;14809.69
ITEM;732;0;0.55;9109.69
ITEM;750;0;1.29;20209.69
ITEM;670;23;0.76;17163.56
ITEM;157;144;0.66;15.38
ITEM;160;206;0.63;20.62
ITEM;161;96;0.95;33.24
ITEM;2397;25;0.85;6657.86
ITEM;321;0;2.50;8171.89
ITEM;601;2;0.91;11849.58
ITEM;303;21;1.22;1167.31
ITEM;206;75;1.05;145.66
ITEM;407;17;0.79;4.66
ITEM;103;128;1.11;2.52
ITEM;2171;23;0.89;9526918.00
ITEM;2358;8;1.18;658.25
ITEM;118;246;0.69;4.01
ITEM;170;156;1.22;86.22
ITEM;2362;1;0.75;544.94
ITEM;1174;8;1.05;498498.30
ITEM;1164;0;2.50;1055333.00
ITEM;2140;15;0.78;1256492.00
ITEM;2122;100;0.93;1481586.00
ITEM;600;9;0.71;5371.19
ITEM;52;0;0.94;189.33
ITEM;2315;2;0.90;12314660.00
ITEM;2111;20;0.94;5761879.00
ITEM;1175;0;2.50;4029445.00
ITEM;62;105;0.95;573.69
ITEM;1165;0;2.50;3693658.00
ITEM;2117;24;0.77;5214241.00
ITEM;77;114;1.24;1231.44
ITEM;2257;29;1.09;4405680.00
ITEM;3;298;1.07;21.49
ITEM;207;236;0.72;112.47
ITEM;154;257;0.61;29.31
ITEM;114;0;0.66;1.86
ITEM;21;0;0.57;22.40
ITEM;113;412;0.59;4.18
ITEM;721;45;1.02;6463.88
ITEM;2454;17;0.58;25492.50
ITEM;693;24;0.67;3636.56
ITEM;703;39;0.90;6701.19
ITEM;723;30;0.79;5083.88
ITEM;755;15;1.16;7303.88
ITEM;159;8;1.17;59.30
ITEM;2080;40;0.84;5691.79
ITEM;323;20;1.05;2478.72
ITEM;1450;6;0.97;10786.78
ITEM;152;0;0.64;9.28
ITEM;2344;16;0.84;119.34
