// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;RestJag Outlet
STATION;type;Commercial Hub
STATION;owner;Lowpastwhea Zenofaedoe
STATION;faction;Temple
STATION;material;station_material_Temple.png
STATION;color;.60 , .20 , .80 , 1
STATION;level;6
STATION;icon;restjag.png
STATION;filename;sector_107_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;2-9-0-7-9-2-1-0-1-0-1-2-90
STATION;interior_seed;3-2-15-7
STATION;refinery_active_time;0
STATION;fabricator_active_time;0
STATION;last_dock_time;37778.82
// SERVICES;servicename;bool
SERVICES;lounge;True
SERVICES;market;False
SERVICES;refinery;True
SERVICES;garage;False
SERVICES;university;False
SERVICES;hangar;False
SERVICES;storage;False
SERVICES;fabricator;True
SERVICES;contracts;True
SERVICES;admin;True

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Spa Treatment;0.15,0.0;18500;Rest and Relaxation;entertain_spa.png;Send your crew to the spa, let them rest and relax for awhile. 15% Morale Boost.
ENTERTAINMENT;Bottle of Whiskey;0.025,0.0;850;Whiskey;entertain_bar.png;Purchase a bottle of whiskey for each of your fleet members. 2.5% Morale bonus.
ENTERTAINMENT;Pod Racing event;0.25,0.0;40000;Sport Racing Event;entertain_race.png;All expense paid trip to the weekly 'Astrox Pod Racing' (APR) event. 25% Morale Boost.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;9;1.03;npc_ship_data_(pirate_frigate_1).txt
MERC;3;1.84;npc_ship_data_(excavation_carrier_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
ITEM;1300;3;0.96
ITEM;1100;33;1.20
ITEM;1065;25;0.71
ITEM;1015;19;0.72
ITEM;1003;6;0.82
ITEM;1153;2;0.75
ITEM;1460;55;0.53
ITEM;1026;16;0.65
ITEM;1470;17;0.94
ITEM;1019;7;0.91
ITEM;1055;37;0.71
ITEM;1451;15;0.69
ITEM;1162;2;0.91
ITEM;1170;36;0.70
ITEM;1008;5;0.52
ITEM;1160;59;0.74
ITEM;1105;26;0.80
ITEM;1165;31;0.85
ITEM;1164;58;0.92
ITEM;1152;9;0.88
ITEM;1070;10;1.15
ITEM;1125;19;1.04
ITEM;1124;12;0.63
ITEM;1057;46;0.89
ITEM;1021;31;0.86
ITEM;1020;36;0.96
ITEM;1163;58;0.99
ITEM;1111;1;0.62
ITEM;1405;41;0.85
ITEM;1202;6;0.97
ITEM;1632;13;0.77
ITEM;1700;32;1.14
ITEM;1612;40;1.19
ITEM;1572;41;1.18
ITEM;1640;2;1.08
ITEM;1523;11;1.09
ITEM;1766;43;0.95
ITEM;1753;15;0.57
ITEM;1730;10;0.51
ITEM;1553;54;1.15
ITEM;1642;43;0.54
ITEM;1511;40;1.06
ITEM;1543;35;0.55
ITEM;1776;16;0.63
ITEM;1652;44;0.73
ITEM;1762;28;0.53
ITEM;1721;15;1.01
ITEM;1552;10;0.73
ITEM;1750;31;1.03
ITEM;1711;58;1.21
ITEM;1592;28;0.70
ITEM;43;100;0.80
ITEM;42;180;1.23
ITEM;76;237;0.75
ITEM;52;17;0.99
ITEM;61;294;0.57
ITEM;2121;14;0.76
ITEM;50;274;0.94
ITEM;51;84;0.89
ITEM;2112;264;1.13
ITEM;60;115;0.94
ITEM;2119;30;1.02
ITEM;75;211;1.23
ITEM;2118;32;1.06
ITEM;77;39;1.03
ITEM;2116;201;0.55
ITEM;2120;208;1.21
ITEM;2113;103;1.03
ITEM;2124;177;0.65
ITEM;53;210;0.51
ITEM;2130;164;0.89
ITEM;2123;295;1.22
ITEM;2125;45;0.88
ITEM;78;207;0.58
ITEM;2114;57;0.78
ITEM;2127;42;1.05
ITEM;2131;33;0.80
ITEM;2117;91;0.56
ITEM;2115;191;1.18
ITEM;2122;275;0.91
ITEM;70;3;0.92
ITEM;742;37;0.77
ITEM;757;22;0.82
ITEM;751;19;1.11
ITEM;738;78;1.17
ITEM;748;35;1.16
ITEM;727;93;0.66
ITEM;725;5;0.85
ITEM;747;76;0.54
ITEM;702;59;0.57
ITEM;673;93;0.76
ITEM;720;85;1.13
ITEM;677;11;0.66
ITEM;729;25;0.82
ITEM;753;21;0.90
ITEM;749;72;0.90
ITEM;735;40;0.80
ITEM;731;90;0.84
ITEM;760;106;1.00
ITEM;701;78;1.15
ITEM;728;79;0.58
ITEM;710;1;0.60
ITEM;737;53;0.84
ITEM;730;20;0.63
ITEM;756;13;0.81
ITEM;722;116;0.62
ITEM;743;67;1.25
ITEM;759;82;0.77
ITEM;603;12;0.76
ITEM;662;3;0.73
ITEM;625;9;0.97
ITEM;622;3;0.90
ITEM;643;22;1.08
ITEM;660;25;1.02
ITEM;624;21;0.90
ITEM;621;11;0.58
