// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;Gunstellar
STATION;type;Weapons Plant
STATION;owner;Xonfahin Wheal
STATION;faction;Law
STATION;material;station_material_Law.png
STATION;color;0 , .60 , 1 , 1
STATION;level;5
STATION;icon;gunstellar.png
STATION;filename;sector_47_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;4-2-1-3-0-0-8-0-3-2-1-3-1-5-3-0-8-0-4-3-3-7-0
STATION;interior_seed;3-4-0-9
// SERVICES;servicename;bool
SERVICES;lounge;False
SERVICES;market;True
SERVICES;refinery;True
SERVICES;garage;True
SERVICES;university;True
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;True
SERVICES;contracts;True
SERVICES;admin;False

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;StarLuck Casino;0.05,0.05;24000;Gambling;entertain_casino.png;A weekend package to the local casino for your entire crew, complete with pocket money. 5% Morale Boost, 5% Loyalty Boost
ENTERTAINMENT;Evening of Drinks;0.05,0.0;1500;Alcholic Drinks;entertain_bar.png;Pick up the tab for an evening of drinks for your crew, they earned it. 5% Morale Boost.
ENTERTAINMENT;Pod Racing event;0.25,0.0;40000;Sport Racing Event;entertain_race.png;All expense paid trip to the weekly 'Astrox Pod Racing' (APR) event. 25% Morale Boost.
ENTERTAINMENT;Karaoke Night;0.15,0.05;15000;Musical Entertainment;entertain_show.png;Your fleet is treated to a night of karaoke at the local music tavern. 15% Morale , 5% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;6;1.44;npc_ship_data_(recon_escort_1).txt
MERC;6;1.61;npc_ship_data_(support_cruiser_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
BUYORDER;Market Shortage: (1) Items ;302x129;13652;64188.59
ITEM;1150;33;0.62
ITEM;1072;7;0.75
ITEM;1124;21;1.11
ITEM;1027;18;0.84
ITEM;1057;31;0.85
ITEM;1173;39;0.51
ITEM;1174;25;0.63
ITEM;1475;41;1.22
ITEM;1403;1;0.73
ITEM;1067;11;0.61
ITEM;1052;33;0.78
ITEM;1055;28;0.55
ITEM;1021;40;1.09
ITEM;1014;40;0.72
ITEM;1111;4;1.24
ITEM;1019;39;0.95
ITEM;1074;38;0.90
ITEM;1103;31;0.66
ITEM;1163;32;0.99
ITEM;1162;2;0.86
ITEM;1594;26;0.88
ITEM;1630;25;1.12
ITEM;1534;38;1.07
ITEM;1592;14;1.11
ITEM;1590;30;1.02
ITEM;1523;41;0.99
ITEM;1501;31;0.67
ITEM;1623;27;0.51
ITEM;1642;40;0.96
ITEM;1503;6;0.57
ITEM;1619;26;1.18
ITEM;1624;47;0.63
ITEM;1700;43;0.90
ITEM;1754;26;1.08
ITEM;1573;31;0.76
ITEM;1732;6;0.73
ITEM;1641;20;1.20
ITEM;2651;168;0.68
ITEM;78;90;0.78
ITEM;2118;83;0.95
ITEM;2124;107;0.66
ITEM;2125;131;0.57
ITEM;62;121;1.20
ITEM;53;230;0.61
ITEM;2112;221;0.68
ITEM;2120;134;0.73
ITEM;2123;70;0.59
ITEM;52;118;0.84
ITEM;70;43;1.05
ITEM;2129;86;0.71
ITEM;2128;23;0.92
ITEM;2127;66;0.74
ITEM;2113;112;0.61
ITEM;51;65;1.15
ITEM;692;15;1.24
ITEM;733;92;1.04
ITEM;690;1;0.69
ITEM;693;90;0.63
ITEM;751;5;1.19
ITEM;675;81;0.71
ITEM;759;79;1.24
ITEM;736;21;0.84
ITEM;672;49;0.78
ITEM;732;34;0.53
ITEM;756;31;1.12
ITEM;722;50;0.87
ITEM;671;48;0.69
ITEM;740;10;0.64
ITEM;720;77;1.09
ITEM;701;64;1.01
ITEM;747;32;0.71
ITEM;729;81;0.95
ITEM;673;8;0.64
ITEM;757;60;0.77
ITEM;738;1;0.90
ITEM;737;62;0.81
ITEM;679;54;0.55
ITEM;735;81;0.99
ITEM;691;62;0.88
ITEM;755;24;0.68
ITEM;623;22;0.77
ITEM;620;13;1.18
ITEM;640;19;0.60
ITEM;622;1;0.69
ITEM;660;5;0.50
ITEM;642;7;1.15
ITEM;600;23;1.18
ITEM;664;16;0.61
ITEM;601;22;1.05
ITEM;663;8;0.91
ITEM;624;13;1.06
ITEM;641;17;0.80
ITEM;602;8;0.79
ITEM;643;2;1.22
ITEM;604;13;0.90
ITEM;603;3;1.17
ITEM;644;1;1.15
ITEM;662;17;0.61
ITEM;661;23;0.99
ITEM;621;5;1.13
ITEM;322;43;1.12
ITEM;311;23;1.00
ITEM;325;41;0.69
ITEM;310;21;1.18
ITEM;301;9;0.54
ITEM;321;17;0.54
ITEM;304;21;0.94
ITEM;404;40;0.77
ITEM;408;10;1.24
ITEM;320;1;0.63
ITEM;406;40;1.21
ITEM;302;25;1.03
ITEM;313;17;0.52
ITEM;324;32;0.72
ITEM;403;13;1.19
ITEM;405;14;0.95
ITEM;407;49;1.18
ITEM;312;14;0.67
ITEM;300;22;0.56
ITEM;330;7;0.56
ITEM;331;6;0.97
ITEM;305;20;0.57
ITEM;303;11;0.81
ITEM;323;5;1.02
ITEM;333;30;0.89
ITEM;2;392;0.54
ITEM;24;181;0.71
ITEM;21;5;0.72
ITEM;23;167;0.90
ITEM;5;373;0.84
ITEM;4;457;1.16
ITEM;20;156;0.52
ITEM;1;110;0.73
ITEM;3;359;0.75
ITEM;22;18;0.51
ITEM;118;672;0.64
ITEM;106;54;0.53
ITEM;113;153;0.64
ITEM;100;506;0.95
ITEM;110;424;0.81
ITEM;105;650;0.98
ITEM;108;325;0.64
ITEM;107;112;0.90
ITEM;104;748;1.04
ITEM;101;201;0.88
ITEM;114;732;1.02
ITEM;102;123;0.67
ITEM;2000;422;1.01
ITEM;103;123;0.57
ITEM;109;338;0.51
ITEM;216;181;0.55
ITEM;160;381;0.94
ITEM;168;244;0.55
ITEM;210;375;1.01
ITEM;2002;55;0.70
ITEM;212;169;0.74
ITEM;203;36;0.89
ITEM;162;350;0.89
ITEM;151;57;0.51
ITEM;165;362;0.62
ITEM;156;152;1.15
ITEM;201;483;0.83
ITEM;219;444;0.84
ITEM;164;369;1.00
ITEM;159;401;0.72
ITEM;2008;39;0.87
ITEM;167;394;0.76
ITEM;153;1;0.79
ITEM;217;135;0.83
ITEM;204;419;0.85
ITEM;2001;198;0.73
ITEM;161;298;0.73
ITEM;163;261;1.10
ITEM;2003;94;0.87
ITEM;2004;474;1.02
ITEM;170;43;1.23
ITEM;213;349;0.86
ITEM;200;31;0.64
ITEM;400;358;0.53
ITEM;157;135;1.17
ITEM;2259;44;0.60
ITEM;2281;31;1.01
ITEM;2430;31;0.72
ITEM;2558;31;1.21
ITEM;2299;9;1.06
ITEM;2463;23;0.61
ITEM;2462;27;0.82
ITEM;2134;32;0.68
ITEM;2437;31;1.10
ITEM;2309;32;0.86
ITEM;2286;17;1.24
ITEM;2565;16;0.91
ITEM;2375;23;0.93
ITEM;2376;40;0.70
ITEM;2141;20;0.54
ITEM;2564;2;0.52
ITEM;2294;11;0.86
ITEM;2552;29;0.60
ITEM;2131;11;0.79
ITEM;2267;35;0.77
ITEM;2315;25;1.21
ITEM;2171;26;1.13
</MARKET>
// SKILLS;Skill_id;Price_modifier
<SKILLS>
SKILL;54;0.87
SKILL;22;1.70
SKILL;211;1.34
SKILL;52;1.93
SKILL;12;1.50
SKILL;213;1.38
SKILL;43;1.32
SKILL;57;1.02
SKILL;75;0.94
</SKILLS>
// MISSION , dbid , timer, id, data, title, factionid
<MISSIONS>
</MISSIONS>
// SHIP HANGAR;count;Price_modifier;Ship_filename
<HANGAR>
SHIP;1;0.93;ship_data_(battle_shuttle_1).txt
SHIP;2;1.07;ship_data_(pirate_cruiser_1).txt
SHIP;3;1.01;ship_data_(support_cruiser_1).txt
SHIP;4;1.07;ship_data_(recon_utility_1).txt
</HANGAR>
// STORAGE;item_id;Qty;0
<STORAGE>
