// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;Quantex
STATION;type;Production Factory
STATION;owner;Binohom Xadnortisfall
STATION;faction;Labor
STATION;material;station_material_Labor.png
STATION;color;1 , .80 , .7 , 1
STATION;level;3
STATION;icon;ad_image_11.png
STATION;filename;sector_1_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;3-7-1-6-0-1-7-0-1-8-1-0-1-6-3-1-7-90
STATION;interior_seed;4-0-45-4
// SERVICES;servicename;bool
SERVICES;lounge;True
SERVICES;market;True
SERVICES;refinery;True
SERVICES;garage;True
SERVICES;university;True
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;True
SERVICES;contracts;True
SERVICES;admin;True

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Deathmatch League;0.15,0.08;68500;Sport Fighting Event;entertain_fight.png;Tickets to the Deathmatch League, where your entire fleet will enjoy a evening of bloodsport. 15% Morale , 8% Loyalty bonus.
ENTERTAINMENT;StarLuck Casino;0.05,0.05;24000;Gambling;entertain_casino.png;A weekend package to the local casino for your entire crew, complete with pocket money. 5% Morale Boost, 5% Loyalty Boost
ENTERTAINMENT;Spa Treatment;0.15,0.0;18500;Rest and Relaxation;entertain_spa.png;Send your crew to the spa, let them rest and relax for awhile. 15% Morale Boost.
ENTERTAINMENT;Evening of Drinks;0.05,0.0;1500;Alcholic Drinks;entertain_bar.png;Pick up the tab for an evening of drinks for your crew, they earned it. 5% Morale Boost.
ENTERTAINMENT;Live Music Concert;0.20,0.07;25000;Musical Entertainment;entertain_show.png;Your crew is treated to an 'all expenses paid' night at a music venue of their choosing. 20% Morale , 7% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;4;1.95;npc_ship_data_(excavation_escort_1).txt
MERC;5;0.66;npc_ship_data_(recon_shuttle_1).txt
MERC;1;1.13;npc_ship_data_(battle_escort_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
ITEM;1014;12;0.67
ITEM;1002;3;0.88
ITEM;1001;11;0.85
ITEM;1300;8;1.21
ITEM;1055;15;1.21
ITEM;1161;25;0.59
ITEM;1052;11;0.58
ITEM;1101;15;0.66
ITEM;1121;27;1.21
ITEM;1102;10;0.87
ITEM;1450;12;0.55
ITEM;1152;20;0.70
ITEM;1062;11;0.56
ITEM;1401;6;0.96
ITEM;1400;7;0.97
ITEM;1100;5;0.53
ITEM;1120;26;0.95
ITEM;1111;26;1.15
ITEM;1057;11;1.18
ITEM;1050;28;0.70
ITEM;1551;29;0.67
ITEM;1502;18;0.97
ITEM;1512;4;0.65
ITEM;1532;20;0.56
ITEM;1615;20;0.68
ITEM;1591;24;0.55
ITEM;1511;22;1.00
ITEM;1632;6;0.81
ITEM;1590;17;0.91
ITEM;1580;16;0.94
ITEM;1570;12;0.57
ITEM;1500;9;1.20
ITEM;1531;23;0.90
ITEM;1541;24;1.07
ITEM;1552;1;1.23
ITEM;1621;7;0.83
ITEM;1572;12;0.52
ITEM;2118;45;0.97
ITEM;2124;106;0.67
ITEM;43;120;0.62
ITEM;60;11;1.18
ITEM;63;122;1.21
ITEM;2129;82;0.50
ITEM;42;83;1.01
ITEM;53;34;0.76
ITEM;52;14;1.01
ITEM;2125;79;0.84
ITEM;2122;113;0.63
ITEM;40;4;0.84
ITEM;2128;133;0.77
ITEM;2111;55;0.87
ITEM;2652;99;0.73
ITEM;50;123;0.83
ITEM;2126;97;1.07
ITEM;2127;146;0.81
ITEM;51;134;0.65
ITEM;70;62;1.13
ITEM;41;128;0.70
ITEM;75;94;1.18
ITEM;2123;49;0.69
ITEM;2650;63;0.77
ITEM;2651;45;0.66
ITEM;692;14;1.03
ITEM;681;28;1.23
ITEM;725;53;0.82
ITEM;720;31;0.70
ITEM;728;50;0.96
ITEM;749;38;1.11
ITEM;723;16;1.08
ITEM;733;23;0.83
ITEM;671;25;0.66
ITEM;740;39;0.99
ITEM;753;10;1.15
ITEM;691;17;1.11
ITEM;690;14;0.65
ITEM;741;58;0.65
ITEM;693;38;0.73
ITEM;678;8;1.19
ITEM;721;25;1.25
ITEM;745;8;0.97
ITEM;730;54;0.93
ITEM;744;37;0.54
ITEM;747;26;1.08
ITEM;748;26;0.51
ITEM;726;41;1.07
ITEM;756;31;0.68
ITEM;731;36;0.63
ITEM;743;22;1.11
ITEM;758;59;0.56
ITEM;754;8;0.94
ITEM;600;10;0.96
ITEM;660;9;0.58
ITEM;642;13;1.11
ITEM;622;8;1.06
ITEM;601;9;0.98
ITEM;620;1;0.87
ITEM;662;7;0.66
ITEM;621;13;0.52
ITEM;641;3;0.61
ITEM;602;10;0.90
ITEM;661;9;0.83
ITEM;640;3;1.17
ITEM;311;8;0.68
ITEM;300;11;1.19
ITEM;305;3;0.93
ITEM;408;25;0.91
ITEM;313;14;0.68
ITEM;304;19;0.78
ITEM;302;6;1.06
ITEM;405;8;0.67
ITEM;312;23;0.87
ITEM;406;22;0.90
ITEM;303;11;1.12
ITEM;407;11;0.53
ITEM;404;15;1.15
ITEM;310;2;0.59
ITEM;301;24;0.61
ITEM;403;2;1.12
ITEM;21;148;0.87
ITEM;2;182;0.88
ITEM;22;163;0.84
ITEM;1;10;1.17
ITEM;3;231;0.75
ITEM;20;224;0.86
ITEM;113;421;1.13
ITEM;114;48;1.04
ITEM;102;90;1.02
ITEM;104;377;0.84
ITEM;109;409;0.66
ITEM;100;231;1.13
ITEM;101;417;0.95
ITEM;103;346;1.01
ITEM;118;228;1.11
ITEM;201;256;0.75
ITEM;154;29;0.59
ITEM;205;225;1.06
ITEM;203;67;0.55
ITEM;163;151;1.12
ITEM;151;278;0.55
ITEM;162;132;1.06
ITEM;400;248;0.67
ITEM;150;29;0.68
ITEM;156;166;1.11
ITEM;158;96;0.79
ITEM;165;145;0.92
ITEM;166;36;1.24
ITEM;168;240;0.67
ITEM;200;17;0.84
ITEM;161;193;1.22
ITEM;153;65;1.21
ITEM;207;125;1.17
ITEM;155;291;0.73
ITEM;202;51;1.20
ITEM;204;157;1.01
ITEM;152;181;1.19
ITEM;2443;22;0.78
ITEM;2306;9;0.82
ITEM;2444;8;0.57
ITEM;2161;18;1.12
ITEM;2294;25;0.52
ITEM;2264;23;1.06
ITEM;2290;9;0.69
ITEM;2448;24;0.93
ITEM;2280;29;0.61
ITEM;2190;8;1.13
ITEM;2434;25;1.09
ITEM;2330;5;1.15
ITEM;2533;28;0.72
ITEM;2429;24;1.18
ITEM;2344;4;1.19
ITEM;2300;29;1.05
ITEM;2445;29;1.22
ITEM;2388;24;1.02
ITEM;2305;29;0.79
ITEM;2314;26;1.11
ITEM;2285;17;0.61
