// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;Dustardz
STATION;type;Training Post
STATION;owner;Bueastar Quoa
STATION;faction;Pirate
STATION;material;station_material_Pirate.png
STATION;color;1 , .1 , .1 , 1
STATION;level;2
STATION;icon;dustardz.png
STATION;filename;sector_89_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;4-1-0-3-4-3-5-0-4-2-0-0-0-6-7-2-5-0-2-1-3-0-0
STATION;interior_seed;4-2-15-0
// SERVICES;servicename;bool
SERVICES;lounge;False
SERVICES;market;True
SERVICES;refinery;True
SERVICES;garage;True
SERVICES;university;False
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;False
SERVICES;contracts;False
SERVICES;admin;True

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Private Party;0.10,0.0;2700;Party;entertain_bar.png;Throw a private party at the local station pub for your entire fleet. 10% Morale Boost.
ENTERTAINMENT;Spa Treatment;0.15,0.0;18500;Rest and Relaxation;entertain_spa.png;Send your crew to the spa, let them rest and relax for awhile. 15% Morale Boost.
ENTERTAINMENT;Deathmatch League;0.15,0.08;68500;Sport Fighting Event;entertain_fight.png;Tickets to the Deathmatch League, where your entire fleet will enjoy a evening of bloodsport. 15% Morale , 8% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;2;1.23;npc_ship_data_(recon_frigate_1).txt
MERC;8;1.41;npc_ship_data_(pirate_shuttle_1).txt
MERC;1;1.72;npc_ship_data_(excavation_escort_1).txt
MERC;1;0.56;npc_ship_data_(transport_escort_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
SELLORDER;Market Inventory: (3) Items ;42x303,62x1131,50x669;220100;165848.90
SELLORDER;Market Surplus: (1) Items ;51x1035;88283;101657.90
BUYORDER;Market Demands: (2) Items ;407x843,408x493;22755;74464.73
BUYORDER;Market Needs Goods: (2) Items ;406x879,407x206;2446;138673.70
SELLORDER;Market Stock: (2) Items ;51x279,42x957;36588;74083.42
SELLORDER;Market Items: (1) Items ;50x381;4266;107357.80
BUYORDER;Market Demands: (1) Items ;406x151;183;66680.24
SELLORDER;Market Inventory: (1) Items ;60x158;12025;32663.52
ITEM;1200;4;0.92
ITEM;1055;4;1.08
ITEM;1150;1;1.18
ITEM;1054;19;1.03
ITEM;1121;15;1.09
ITEM;1100;18;0.91
ITEM;1057;5;0.91
ITEM;1450;4;0.92
ITEM;1171;5;0.65
ITEM;1120;5;1.13
ITEM;1300;7;1.23
ITEM;1611;10;1.13
ITEM;1530;19;1.06
ITEM;1601;9;0.62
ITEM;1640;4;0.85
ITEM;1521;16;0.64
ITEM;1571;18;0.63
ITEM;1561;16;1.00
ITEM;1751;2;1.04
ITEM;1651;18;0.75
ITEM;1630;13;0.66
ITEM;1591;9;0.53
ITEM;62;47;1.05
ITEM;40;54;0.81
ITEM;2118;1;0.53
ITEM;2124;77;0.65
ITEM;2650;37;1.10
ITEM;2113;57;1.05
ITEM;2122;92;0.93
ITEM;2111;12;0.80
ITEM;2130;38;0.77
ITEM;61;91;0.51
ITEM;2125;65;0.58
ITEM;51;56;1.05
ITEM;70;23;0.67
ITEM;2120;51;1.21
ITEM;41;65;0.88
ITEM;78;6;0.80
ITEM;2128;39;1.03
ITEM;2126;34;0.71
ITEM;2652;41;0.98
ITEM;53;53;0.97
