// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;Medicore University
STATION;type;Academic University
STATION;owner;Horebac Lockigalewhi
STATION;faction;Alpha
STATION;material;station_material_Alpha.png
STATION;color;1 , .46, .19, 1
STATION;level;9
STATION;icon;ad_image_8.png
STATION;filename;sector_20_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;3-0-0-1-1-1-0-1-2-8-2-2-0-3-3-3-7-90
STATION;interior_seed;4-1-0-2
// SERVICES;servicename;bool
SERVICES;lounge;False
SERVICES;market;True
SERVICES;refinery;True
SERVICES;garage;True
SERVICES;university;True
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;True
SERVICES;contracts;False
SERVICES;admin;False

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Live Music Concert;0.20,0.07;25000;Musical Entertainment;entertain_show.png;Your crew is treated to an 'all expenses paid' night at a music venue of their choosing. 20% Morale , 7% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;4;0.86;npc_ship_data_(pirate_shuttle_1).txt
MERC;7;1.45;npc_ship_data_(pirate_carrier_1).txt
MERC;9;1.59;npc_ship_data_(battle_frigate_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
BUYORDER;Market Items Req: (4) Items ;408x358,408x115,408x984,406x995;39809;104539.30
BUYORDER;Market Demands: (2) Items ;407x85,408x260;7196;58049.39
BUYORDER;Market Shortage: (1) Items ;406x267;515;75137.24
BUYORDER;Market Out of Stock: (3) Items ;408x70,406x82,407x73;1876;39830.17
ITEM;1013;4;0.74
ITEM;1118;4;0.52
ITEM;1002;27;1.19
ITEM;1005;9;0.74
ITEM;1064;79;1.25
ITEM;1003;43;1.07
ITEM;1050;53;0.59
ITEM;1112;49;0.88
ITEM;1460;9;0.94
ITEM;1017;78;1.01
ITEM;1162;51;1.15
ITEM;1023;26;0.79
ITEM;1058;28;0.78
ITEM;1114;13;0.86
ITEM;1026;10;0.55
ITEM;1165;70;0.67
ITEM;1103;68;0.97
ITEM;1059;74;0.90
ITEM;1117;70;1.24
ITEM;1113;72;0.82
ITEM;1060;42;1.19
ITEM;1111;53;1.13
ITEM;1021;77;0.83
ITEM;1170;53;0.80
ITEM;1014;2;1.20
ITEM;1174;62;0.57
ITEM;1170;73;0.81
ITEM;1016;83;0.84
ITEM;1211;75;0.74
ITEM;1115;40;0.95
ITEM;1201;59;0.64
ITEM;1200;58;0.59
ITEM;1062;75;1.08
ITEM;1052;68;1.15
ITEM;1072;41;0.63
ITEM;1530;34;1.03
ITEM;1630;39;0.51
ITEM;1624;69;0.78
ITEM;1632;44;0.74
ITEM;1602;5;0.56
ITEM;1766;44;0.57
ITEM;1543;63;0.81
ITEM;1524;74;0.61
ITEM;1650;52;1.07
ITEM;1761;66;0.70
ITEM;1730;54;0.73
ITEM;1610;59;0.85
ITEM;1634;7;0.62
ITEM;1722;58;0.65
ITEM;1701;81;1.15
ITEM;1785;55;0.62
ITEM;1750;87;0.75
ITEM;1654;31;1.17
ITEM;1514;7;0.58
ITEM;1623;46;1.11
ITEM;1712;15;1.22
ITEM;1754;74;1.10
ITEM;1778;20;0.83
ITEM;1582;74;1.01
ITEM;1593;1;0.86
ITEM;1500;41;0.52
ITEM;1570;66;0.58
ITEM;63;164;1.20
ITEM;2123;132;0.88
ITEM;2117;189;1.10
ITEM;2652;285;1.16
ITEM;77;383;0.75
ITEM;2130;138;1.17
ITEM;2131;296;0.75
ITEM;50;398;0.74
ITEM;2118;441;0.68
ITEM;2113;99;0.63
ITEM;2121;302;1.09
ITEM;2127;91;0.51
ITEM;2112;298;0.89
ITEM;2122;421;0.61
ITEM;76;264;1.07
ITEM;60;88;0.67
ITEM;2119;52;0.90
ITEM;2650;444;0.81
ITEM;42;344;0.68
ITEM;2111;313;0.87
ITEM;40;297;0.76
ITEM;2128;375;0.68
ITEM;2651;29;0.77
ITEM;41;22;0.55
ITEM;2126;275;0.53
ITEM;52;166;0.65
ITEM;756;94;1.04
ITEM;733;75;1.04
ITEM;746;8;1.22
ITEM;693;104;0.97
ITEM;737;56;0.91
ITEM;750;30;0.53
ITEM;757;130;1.15
ITEM;741;126;0.64
ITEM;677;57;0.62
ITEM;744;119;0.95
ITEM;723;165;1.14
ITEM;749;51;1.19
ITEM;678;14;1.04
ITEM;758;119;1.16
ITEM;727;87;1.05
ITEM;674;44;1.21
ITEM;726;178;0.96
ITEM;753;6;0.82
ITEM;711;51;0.71
ITEM;740;139;0.99
ITEM;751;89;1.13
ITEM;720;27;1.11
ITEM;679;76;0.55
ITEM;701;66;0.69
ITEM;730;25;0.82
ITEM;680;101;1.00
ITEM;728;1;1.06
ITEM;754;132;1.20
ITEM;681;128;1.03
ITEM;722;33;0.91
ITEM;755;57;0.62
ITEM;702;86;1.10
ITEM;752;120;1.22
ITEM;725;98;1.13
ITEM;675;81;0.57
ITEM;735;85;0.92
ITEM;692;58;1.14
ITEM;700;105;0.63
ITEM;729;130;1.16
ITEM;670;75;1.23
ITEM;736;53;1.09
ITEM;661;12;0.55
ITEM;642;12;1.00
ITEM;602;44;0.63
ITEM;620;23;1.23
ITEM;646;29;1.19
ITEM;605;28;0.53
ITEM;600;16;0.55
ITEM;643;31;1.02
ITEM;608;40;0.99
ITEM;628;11;0.67
ITEM;625;28;1.22
ITEM;621;5;0.89
ITEM;603;39;0.75
ITEM;626;35;0.59
ITEM;647;41;0.57
ITEM;667;33;1.17
ITEM;668;30;0.66
ITEM;624;6;0.74
ITEM;640;2;1.25
ITEM;660;33;0.75
ITEM;607;2;1.01
ITEM;662;37;1.05
ITEM;606;4;1.19
ITEM;665;4;0.62
ITEM;645;16;0.67
ITEM;641;14;1.23
ITEM;648;28;0.75
ITEM;622;26;0.84
ITEM;664;26;1.19
ITEM;666;11;1.04
ITEM;627;1;1.14
ITEM;623;36;0.93
ITEM;644;26;1.12
ITEM;663;25;0.53
ITEM;601;35;1.06
ITEM;604;2;0.91
ITEM;351;48;0.72
ITEM;407;63;0.52
ITEM;311;8;0.62
ITEM;304;30;0.82
ITEM;352;41;0.67
ITEM;325;51;1.20
ITEM;322;7;0.91
ITEM;341;46;0.71
ITEM;313;63;1.17
ITEM;404;7;0.65
ITEM;324;21;0.85
ITEM;312;1;0.64
ITEM;300;24;0.72
ITEM;350;60;0.70
ITEM;406;85;0.53
ITEM;302;66;0.79
ITEM;408;22;0.52
ITEM;403;71;0.92
ITEM;332;18;0.56
ITEM;320;5;1.06
ITEM;310;49;0.69
ITEM;342;11;0.66
ITEM;353;60;1.25
ITEM;321;74;0.57
ITEM;303;57;0.65
ITEM;330;8;0.73
ITEM;333;2;0.84
ITEM;405;68;1.12
ITEM;340;5;0.87
ITEM;331;38;0.51
ITEM;323;68;1.06
ITEM;343;64;1.19
ITEM;301;76;1.03
ITEM;305;73;1.22
ITEM;4;678;0.52
ITEM;23;204;0.92
ITEM;9;491;1.12
ITEM;21;241;1.23
ITEM;27;17;1.04
ITEM;28;458;1.16
ITEM;20;165;0.64
ITEM;26;14;1.15
ITEM;22;435;1.13
ITEM;8;272;1.23
ITEM;2;641;0.68
ITEM;25;108;0.80
ITEM;6;759;0.53
ITEM;11;385;0.52
ITEM;3;525;0.54
ITEM;1;143;1.05
ITEM;7;360;0.59
ITEM;24;295;1.11
ITEM;5;288;1.10
ITEM;107;868;0.53
ITEM;102;666;0.58
ITEM;119;886;1.19
ITEM;104;1206;0.53
ITEM;117;946;0.97
ITEM;103;231;0.57
ITEM;112;507;1.20
ITEM;115;778;0.74
ITEM;123;1169;0.83
ITEM;109;660;0.60
ITEM;105;771;0.89
ITEM;100;904;0.74
ITEM;124;746;1.12
ITEM;114;79;1.10
ITEM;113;238;0.60
ITEM;106;694;0.93
ITEM;111;919;0.60
ITEM;116;551;0.68
ITEM;110;1281;0.89
ITEM;2000;1289;0.56
ITEM;108;902;0.57
ITEM;121;999;1.00
ITEM;118;220;0.63
ITEM;101;368;0.67
ITEM;2008;383;0.88
ITEM;216;701;0.83
ITEM;2022;333;0.79
ITEM;209;456;0.63
ITEM;162;229;0.70
ITEM;200;628;1.08
ITEM;2009;439;1.11
ITEM;160;556;0.83
ITEM;212;807;0.58
ITEM;2011;694;0.73
ITEM;2005;208;0.67
ITEM;219;43;0.95
ITEM;214;228;1.08
ITEM;202;546;0.65
ITEM;2045;669;1.00
ITEM;169;92;1.22
ITEM;2031;16;1.11
ITEM;2014;137;1.15
ITEM;2032;451;0.90
ITEM;203;409;0.89
ITEM;2029;146;0.93
ITEM;154;264;1.01
ITEM;401;400;0.82
ITEM;163;709;0.73
ITEM;167;779;1.00
ITEM;215;675;0.57
ITEM;2033;127;0.98
ITEM;2034;643;0.67
ITEM;217;525;1.16
ITEM;150;133;0.77
ITEM;2040;780;0.53
ITEM;2016;404;0.65
ITEM;2048;259;0.58
ITEM;400;803;1.12
ITEM;2047;555;1.13
ITEM;208;601;0.69
ITEM;2027;618;0.70
ITEM;2015;550;1.20
ITEM;2024;473;0.87
ITEM;157;192;0.73
ITEM;153;871;0.69
ITEM;2123;20;1.15
ITEM;2281;49;0.59
ITEM;2350;89;0.50
ITEM;2372;1;0.90
ITEM;2157;1;1.01
ITEM;2409;12;1.08
ITEM;2363;40;0.72
ITEM;2314;47;0.96
ITEM;2365;75;0.85
ITEM;2430;44;0.96
ITEM;2185;79;1.00
ITEM;2208;22;0.72
ITEM;2131;10;0.96
ITEM;2508;45;1.20
ITEM;2280;54;0.85
ITEM;2354;86;0.53
ITEM;2429;53;1.23
ITEM;2556;38;0.75
ITEM;2173;19;0.79
ITEM;2261;52;1.09
ITEM;2174;34;0.81
ITEM;2334;84;0.65
ITEM;2416;78;1.13
ITEM;2473;17;1.09
ITEM;2319;38;0.80
ITEM;2289;82;1.00
ITEM;2102;28;0.88
ITEM;2100;12;0.78
ITEM;2326;37;0.89
ITEM;2440;29;0.82
ITEM;2457;87;0.78
ITEM;2347;18;0.60
ITEM;2148;87;0.75
ITEM;2507;46;0.53
ITEM;2343;15;0.88
ITEM;2120;35;1.12
ITEM;2295;72;0.76
ITEM;2136;84;0.79
ITEM;2466;34;1.03
ITEM;2419;33;0.77
ITEM;2246;63;0.97
</MARKET>
// SKILLS;Skill_id;Price_modifier
<SKILLS>
SKILL;53;1.41
SKILL;7;0.89
SKILL;6;1.79
SKILL;231;1.38
SKILL;41;1.38
SKILL;228;1.78
</SKILLS>
// MISSION , dbid , timer, id, data, title, factionid
<MISSIONS>
</MISSIONS>
// SHIP HANGAR;count;Price_modifier;Ship_filename
<HANGAR>
SHIP;1;0.97;ship_data_(support_carrier_1).txt
SHIP;2;0.99;ship_data_(pirate_escort_1).txt
SHIP;3;0.90;ship_data_(excavation_utility_1).txt
SHIP;4;1.10;ship_data_(pirate_utility_1).txt
SHIP;5;0.99;ship_data_(excavation_escort_1).txt
SHIP;6;1.07;ship_data_(support_shuttle_1).txt
SHIP;7;0.93;ship_data_(recon_utility_1).txt
SHIP;8;0.97;ship_data_(transport_carrier_1).txt
</HANGAR>
// STORAGE;item_id;Qty;0
<STORAGE>
