// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;1
STATION;name;Terra Drone
STATION;type;Medical Research Facility
STATION;owner;Gorebem Gendee
STATION;faction;Alpha
STATION;material;station_material_Alpha.png
STATION;color;1 , .46, .19, 1
STATION;level;3
STATION;icon;terradrone.png
STATION;filename;sector_32_station_1.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;4-5-1-5-2-2-0-0-6-7-0-8-1-4-0-0-5-1-3-2-1-8-0
STATION;interior_seed;3-2-15-0
// SERVICES;servicename;bool
SERVICES;lounge;False
SERVICES;market;True
SERVICES;refinery;True
SERVICES;garage;False
SERVICES;university;False
SERVICES;hangar;False
SERVICES;storage;True
SERVICES;fabricator;False
SERVICES;contracts;False
SERVICES;admin;True

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Live Music Concert;0.20,0.07;25000;Musical Entertainment;entertain_show.png;Your crew is treated to an 'all expenses paid' night at a music venue of their choosing. 20% Morale , 7% Loyalty bonus.
ENTERTAINMENT;Deathmatch League;0.15,0.08;68500;Sport Fighting Event;entertain_fight.png;Tickets to the Deathmatch League, where your entire fleet will enjoy a evening of bloodsport. 15% Morale , 8% Loyalty bonus.
ENTERTAINMENT;Karaoke Night;0.15,0.05;15000;Musical Entertainment;entertain_show.png;Your fleet is treated to a night of karaoke at the local music tavern. 15% Morale , 5% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;6;1.09;npc_ship_data_(battle_escort_1).txt
MERC;8;0.51;npc_ship_data_(support_utility_1).txt
MERC;6;1.22;npc_ship_data_(pirate_utility_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
ITEM;1170;15;1.22
ITEM;1009;9;0.74
ITEM;1003;8;0.88
ITEM;1201;6;1.20
ITEM;1171;8;1.25
ITEM;1050;27;0.92
ITEM;1402;11;1.07
ITEM;1054;28;0.96
ITEM;1152;27;1.07
ITEM;1161;17;1.22
ITEM;1200;12;0.60
ITEM;1112;8;1.11
ITEM;1120;26;0.85
ITEM;1470;14;0.53
ITEM;1102;2;0.58
ITEM;1059;22;0.50
ITEM;1057;4;0.84
ITEM;1064;4;0.64
ITEM;1008;2;0.73
ITEM;1160;15;1.12
ITEM;1150;23;0.90
ITEM;1542;8;0.88
ITEM;1631;7;1.25
ITEM;1750;26;1.18
ITEM;1620;20;1.00
ITEM;1500;15;1.19
ITEM;1600;4;1.15
ITEM;1652;8;0.76
ITEM;1521;15;0.62
ITEM;1581;19;1.16
ITEM;1642;4;0.59
ITEM;1502;28;1.22
ITEM;1651;25;0.71
ITEM;1700;26;0.58
ITEM;1611;18;0.52
ITEM;1580;12;1.13
ITEM;1615;1;1.07
ITEM;1710;28;0.96
ITEM;1601;10;0.63
ITEM;1650;21;1.02
ITEM;1550;14;1.20
ITEM;2118;146;1.15
ITEM;2131;12;0.78
ITEM;51;59;0.92
ITEM;2129;72;1.08
ITEM;43;27;1.02
ITEM;50;93;0.66
ITEM;61;9;0.71
ITEM;2120;95;1.14
ITEM;2650;59;1.01
ITEM;52;83;0.95
ITEM;2128;66;0.76
ITEM;2125;25;0.97
ITEM;2122;147;0.67
ITEM;2114;15;0.75
ITEM;2124;101;1.23
ITEM;41;60;0.66
ITEM;70;5;1.19
ITEM;2121;34;0.52
ITEM;2115;85;0.99
ITEM;2127;88;0.53
ITEM;670;27;1.09
ITEM;677;24;1.07
ITEM;729;38;0.88
ITEM;710;32;0.92
ITEM;743;44;1.21
ITEM;722;19;1.00
ITEM;746;34;1.07
ITEM;730;40;0.72
ITEM;757;58;1.02
ITEM;740;12;1.17
ITEM;760;2;1.17
ITEM;734;48;0.90
ITEM;721;29;0.81
ITEM;745;40;0.51
ITEM;738;27;0.89
ITEM;759;45;0.84
ITEM;703;8;0.99
ITEM;671;11;0.63
ITEM;720;4;0.77
ITEM;748;19;0.64
ITEM;675;16;1.07
ITEM;691;26;0.67
ITEM;673;20;0.91
ITEM;662;8;0.52
ITEM;622;5;1.03
ITEM;660;3;1.02
ITEM;601;10;1.15
ITEM;640;11;0.65
ITEM;661;10;0.80
ITEM;620;2;1.05
ITEM;602;7;1.24
ITEM;600;14;0.89
ITEM;621;1;1.02
ITEM;641;14;0.60
ITEM;642;13;0.69
ITEM;305;2;0.73
ITEM;304;17;0.79
ITEM;303;7;0.93
ITEM;405;28;1.18
ITEM;407;22;1.10
ITEM;313;10;0.52
ITEM;408;1;1.06
ITEM;311;2;1.13
ITEM;300;27;0.63
ITEM;312;18;1.13
ITEM;310;24;0.87
ITEM;301;25;0.77
ITEM;406;11;0.91
ITEM;403;22;0.70
ITEM;302;12;1.00
ITEM;404;25;0.58
ITEM;22;80;1.11
ITEM;20;19;0.90
ITEM;2;176;0.57
ITEM;21;123;0.96
ITEM;3;236;0.52
ITEM;1;194;0.99
ITEM;118;350;1.24
ITEM;113;362;1.09
ITEM;109;90;0.89
ITEM;101;400;0.88
ITEM;102;175;1.22
ITEM;104;34;0.56
ITEM;100;437;0.97
ITEM;114;68;0.62
ITEM;103;225;0.54
ITEM;163;58;1.18
ITEM;151;88;0.53
ITEM;164;53;0.63
ITEM;158;286;0.99
ITEM;208;37;0.93
ITEM;157;276;1.00
ITEM;155;88;1.21
ITEM;207;276;0.63
ITEM;400;231;0.55
ITEM;203;1;1.12
ITEM;154;60;0.57
ITEM;201;208;0.94
ITEM;167;187;0.73
ITEM;169;223;0.66
ITEM;152;227;0.55
ITEM;160;136;0.73
ITEM;168;72;1.15
ITEM;150;101;0.52
ITEM;161;71;0.85
ITEM;202;139;0.63
