// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;Gek Mining
STATION;type;Mining Facility
STATION;owner;Uemejoh Nofall
STATION;faction;Labor
STATION;material;station_material_Labor.png
STATION;color;1 , .80 , .7 , 1
STATION;level;4
STATION;icon;gek_mining.png
STATION;filename;sector_12_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;2-1-1-2-6-3-4-1-2-0-2-0-90
STATION;interior_seed;5-2-0-7
STATION;refinery_active_time;0
STATION;fabricator_active_time;0
STATION;last_dock_time;74018.47
// SERVICES;servicename;bool
SERVICES;lounge;True
SERVICES;market;False
SERVICES;refinery;True
SERVICES;garage;True
SERVICES;university;True
SERVICES;hangar;True
SERVICES;storage;False
SERVICES;fabricator;False
SERVICES;contracts;False
SERVICES;admin;False

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Astrox Opera House;0.26,0.07;51000;Musical Entertainment;entertain_opera.png;Provide a private opera concert for your entire crew at the famous 'Astrox Opera House', drinks and food included. 26% Morale , 7% Loyalty bonus.
ENTERTAINMENT;Karaoke Night;0.15,0.05;15000;Musical Entertainment;entertain_show.png;Your fleet is treated to a night of karaoke at the local music tavern. 15% Morale , 5% Loyalty bonus.
ENTERTAINMENT;Bottle of Whiskey;0.025,0.0;850;Whiskey;entertain_bar.png;Purchase a bottle of whiskey for each of your fleet members. 2.5% Morale bonus.
ENTERTAINMENT;Deathmatch League;0.15,0.08;68500;Sport Fighting Event;entertain_fight.png;Tickets to the Deathmatch League, where your entire fleet will enjoy a evening of bloodsport. 15% Morale , 8% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;6;1.08;npc_ship_data_(transport_frigate_1).txt
MERC;3;1.89;npc_ship_data_(recon_escort_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
ITEM;1202;7;0.54
ITEM;1052;31;0.57
ITEM;1401;29;0.62
ITEM;1055;12;0.56
ITEM;1110;5;0.94
ITEM;1014;34;1.13
ITEM;1451;39;0.64
ITEM;1122;26;0.70
ITEM;1111;5;0.72
ITEM;1201;4;0.73
ITEM;1160;15;0.69
ITEM;1008;30;1.05
ITEM;1163;30;0.88
ITEM;1054;3;1.00
ITEM;1065;16;1.03
ITEM;1162;38;0.84
ITEM;1170;21;1.11
ITEM;1651;16;0.76
ITEM;1633;31;0.67
ITEM;1632;31;0.78
ITEM;1572;24;1.23
ITEM;1603;4;0.70
ITEM;1531;3;1.11
ITEM;1563;9;1.11
ITEM;1753;30;0.69
ITEM;1700;28;0.71
ITEM;1612;2;1.12
ITEM;1582;28;0.64
ITEM;1650;3;1.19
ITEM;1622;28;0.64
ITEM;1642;37;0.93
ITEM;1510;35;1.17
ITEM;1560;5;0.54
ITEM;1580;8;0.58
ITEM;1591;22;0.70
ITEM;1600;17;0.95
ITEM;1511;8;1.12
ITEM;1522;24;1.02
ITEM;1590;9;1.19
ITEM;76;107;1.23
ITEM;2650;41;0.95
ITEM;51;139;0.87
ITEM;2125;40;0.93
ITEM;2115;88;1.12
ITEM;77;172;1.20
ITEM;2652;122;1.24
ITEM;50;123;0.55
ITEM;78;176;1.03
ITEM;42;108;1.01
ITEM;52;151;0.77
ITEM;2113;28;0.76
ITEM;63;149;0.97
ITEM;2129;52;0.88
ITEM;43;155;0.55
ITEM;2131;182;0.89
ITEM;2119;136;0.57
ITEM;62;142;0.63
ITEM;53;3;0.73
ITEM;2118;131;0.64
ITEM;41;131;1.11
ITEM;2114;51;0.50
ITEM;756;2;0.75
ITEM;729;56;0.50
ITEM;731;78;0.66
ITEM;737;1;0.52
ITEM;753;46;1.18
ITEM;749;6;0.61
ITEM;681;9;0.77
ITEM;675;48;1.21
ITEM;751;57;0.78
ITEM;693;52;0.68
ITEM;747;73;0.80
ITEM;677;47;1.11
ITEM;672;60;1.02
ITEM;671;28;0.96
ITEM;733;6;1.20
ITEM;752;68;0.97
ITEM;702;11;0.77
ITEM;723;69;0.61
ITEM;703;3;1.14
ITEM;728;12;1.02
ITEM;730;75;0.99
ITEM;740;75;0.52
ITEM;746;46;0.90
ITEM;725;73;0.87
ITEM;726;35;0.72
ITEM;757;66;0.91
ITEM;642;7;0.62
ITEM;601;4;0.96
ITEM;600;17;1.11
ITEM;660;19;0.60
ITEM;602;19;0.63
ITEM;641;6;1.17
ITEM;662;13;0.59
ITEM;663;4;1.24
ITEM;661;12;1.16
ITEM;640;16;0.54
ITEM;622;18;0.52
ITEM;643;7;0.68
ITEM;603;12;1.24
ITEM;623;15;0.89
ITEM;621;15;0.71
ITEM;620;9;0.87
ITEM;312;25;0.70
ITEM;322;6;1.02
ITEM;320;5;0.54
ITEM;311;11;1.07
ITEM;403;21;0.73
ITEM;321;35;0.94
ITEM;310;5;0.54
ITEM;303;11;0.72
ITEM;404;22;0.98
ITEM;301;8;0.53
ITEM;300;22;0.92
ITEM;305;6;1.21
ITEM;405;38;1.18
ITEM;304;34;1.01
ITEM;323;38;1.15
ITEM;324;23;1.23
ITEM;406;28;0.60
ITEM;302;27;0.79
ITEM;407;1;1.11
ITEM;325;2;0.57
ITEM;313;39;0.81
ITEM;408;18;0.68
ITEM;20;309;1.07
ITEM;21;265;1.25
ITEM;3;6;1.08
ITEM;1;207;1.22
ITEM;23;337;0.84
ITEM;2;37;1.06
ITEM;22;87;0.75
ITEM;4;322;0.54
ITEM;109;196;1.03
ITEM;104;346;1.09
ITEM;106;120;0.63
ITEM;101;306;1.19
ITEM;105;278;0.84
ITEM;100;376;1.22
ITEM;103;516;1.10
ITEM;118;180;0.71
ITEM;114;101;1.07
ITEM;102;185;0.70
ITEM;113;47;0.84
ITEM;107;245;0.79
ITEM;211;223;0.65
ITEM;169;324;0.63
ITEM;170;279;0.56
ITEM;158;135;0.79
ITEM;153;227;0.89
ITEM;201;379;0.89
ITEM;150;341;0.67
ITEM;206;207;0.84
ITEM;154;3;0.57
ITEM;212;365;0.96
ITEM;160;352;0.78
ITEM;208;61;1.00
ITEM;205;214;0.63
ITEM;157;151;0.97
ITEM;207;106;0.57
ITEM;216;281;0.70
ITEM;209;355;0.73
ITEM;151;300;0.78
ITEM;165;95;0.62
ITEM;218;131;0.98
ITEM;152;146;0.68
ITEM;168;288;0.64
ITEM;166;164;0.61
ITEM;163;246;0.71
ITEM;202;221;0.55
ITEM;217;211;1.24
