// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;OmniTrust
STATION;type;Banking Facility
STATION;owner;Qevedles Zanlocki
STATION;faction;Trade
STATION;material;station_material_Trade.png
STATION;color;.70 , 1, .23 , 1
STATION;level;2
STATION;icon;omnitrust.png
STATION;filename;sector_57_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;4-6-1-7-0-2-8-1-5-2-3-6-1-6-3-1-5-0-2-6-2-4-90
STATION;interior_seed;3-0-30-9
STATION;refinery_active_time;0
STATION;fabricator_active_time;0
STATION;last_dock_time;12576.16
// SERVICES;servicename;bool
SERVICES;lounge;False
SERVICES;market;True
SERVICES;refinery;False
SERVICES;garage;False
SERVICES;university;False
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;True
SERVICES;contracts;True
SERVICES;admin;True
// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Karaoke Night;0.15,0.05;15000;Musical Entertainment;entertain_show.png;Your fleet is treated to a night of karaoke at the local music tavern. 15% Morale , 5% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;2;1.59;npc_ship_data_(pirate_utility_1).txt
MERC;2;1.34;npc_ship_data_(pirate_cruiser_1).txt
MERC;5;1.66;npc_ship_data_(battle_shuttle_1).txt
MERC;7;1.05;npc_ship_data_(support_utility_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
ITEM;1;109;0.69;5.27
ITEM;1173;0;1.16;156686.80
ITEM;1163;0;1.35;166423.60
ITEM;641;2;0.86;11300.63
ITEM;2121;45;0.98;446971.90
ITEM;163;81;1.20;50.41
ITEM;302;6;0.66;32.90
ITEM;153;190;1.11;17.17
ITEM;167;40;1.21;81.83
ITEM;169;15;1.14;85.06
ITEM;50;56;0.79;31.97
ITEM;1620;17;0.65;21375.00
ITEM;70;48;0.78;105.31
ITEM;2319;10;0.95;3766877.00
ITEM;1580;15;0.55;17150.00
ITEM;1510;2;0.94;22055.00
ITEM;1650;15;0.67;18312.50
ITEM;620;2;1.09;8067.50
ITEM;1007;11;0.63;5332.25
ITEM;1171;0;1.23;13596.76
ITEM;2304;15;0.80;258750.00
ITEM;2125;72;0.73;30511.25
ITEM;1201;9;1.03;15295.00
ITEM;1161;0;1.05;10707.81
ITEM;1101;1;0.62;4777.50
ITEM;1600;19;1.15;21825.00
ITEM;1550;6;0.68;18562.50
ITEM;1560;1;0.66;19507.50
ITEM;736;18;0.81;218125.00
ITEM;1500;11;1.04;23152.50
ITEM;2445;1;0.72;12520.00
ITEM;406;4;1.22;1.41
ITEM;403;8;0.73;0.87
ITEM;101;97;0.74;1.44
ITEM;168;36;1.18;32.23
ITEM;325;0;1.26;531.92
ITEM;404;18;1.07;1.25
ITEM;300;7;0.59;64.96
ITEM;301;6;1.10;29.41
ITEM;661;3;1.23;15833.13
ITEM;660;1;0.54;4217.50
ITEM;2416;9;0.50;11256.75
ITEM;2190;2;0.90;902343.80
ITEM;322;0;1.20;1042.99
ITEM;151;6;0.74;9.71
ITEM;324;0;1.17;3850.88
ITEM;735;42;0.72;5864433.00
ITEM;1110;2;0.64;1545.50
ITEM;1170;11;1.05;3337.50
ITEM;1002;14;0.54;1205.00
ITEM;2124;52;1.00;11687.50
ITEM;1200;19;0.77;3330.00
ITEM;1160;8;1.05;3059.38
ITEM;1100;9;1.21;2545.00
ITEM;2112;3;1.23;15510.00
ITEM;1054;14;0.82;2118.00
ITEM;2;126;1.02;12.50
ITEM;405;3;1.15;1.33
ITEM;681;12;0.51;46372.50
ITEM;753;12;1.16;201712.50
ITEM;2426;1;1.22;43311.31
ITEM;102;281;0.75;2.53
ITEM;1571;19;0.84;46930.00
ITEM;1651;7;0.59;32625.00
ITEM;621;9;0.86;11300.63
ITEM;1631;7;0.90;48125.00
ITEM;1172;0;1.15;44742.20
ITEM;1162;0;1.32;46686.05
ITEM;2114;81;0.57;92977.50
ITEM;757;21;1.20;56812.50
ITEM;1561;10;0.52;31455.00
ITEM;305;3;1.08;266.43
ITEM;20;51;1.09;24.20
ITEM;304;11;0.75;613.11
ITEM;677;30;1.01;48262.50
ITEM;712;36;1.24;93780.00
ITEM;701;31;0.55;5512.50
ITEM;700;22;1.09;10372.50
ITEM;1460;18;1.05;27812.50
ITEM;158;195;0.53;13.97
ITEM;155;159;0.58;11.39
ITEM;104;68;0.91;3.63
ITEM;166;194;0.58;37.56
ITEM;320;0;1.22;2274.56
ITEM;680;19;0.79;23017.50
ITEM;157;149;1.05;23.85
ITEM;160;4;0.63;20.78
ITEM;161;41;0.50;18.56
ITEM;321;0;1.25;4193.32
ITEM;601;7;0.95;12403.13
ITEM;150;152;1.00;11.69
ITEM;303;13;0.80;788.22
ITEM;407;8;0.51;3.15
ITEM;103;118;0.64;1.52
ITEM;165;20;0.64;37.34
ITEM;2221;1;1.12;2270400.00
ITEM;1174;0;1.26;594558.60
ITEM;1164;0;1.33;573131.00
ITEM;2116;9;1.17;2219424.00
ITEM;2241;7;1.13;3090960.00
ITEM;2256;10;0.89;1828800.00
ITEM;600;2;1.13;8347.50
ITEM;42;79;0.65;81.16
ITEM;52;90;0.88;178.92
ITEM;2335;10;1.00;265625.00
ITEM;2309;12;0.91;7468800.00
ITEM;1175;0;1.16;1924500.00
ITEM;2129;90;0.63;4000854.00
ITEM;1165;0;1.22;1848153.00
ITEM;2141;3;0.71;4057315.00
ITEM;2117;10;0.57;3986410.00
ITEM;2257;15;0.58;2467200.00
ITEM;164;125;0.82;14.22
ITEM;154;46;0.90;42.27
ITEM;114;147;0.66;1.87
ITEM;21;92;0.57;22.58
ITEM;2432;15;1.21;48918.72
ITEM;721;6;0.75;4875.00
ITEM;720;8;0.78;5055.00
ITEM;725;26;1.07;16987.50
ITEM;2080;43;0.68;4730.36
ITEM;323;0;1.24;2910.57
ITEM;1450;1;1.24;13676.25
ITEM;152;25;0.51;7.62
ITEM;156;182;0.83;17.39
ITEM;640;5;0.92;6877.50
ITEM;2081;32;0.80;6035.53
ITEM;2433;7;1.09;48736.92
ITEM;744;30;1.02;270625.00
ITEM;1300;15;0.70;10675.00
ITEM;100;218;1.23;1.94
ITEM;2082;27;0.75;6252.59
ITEM;2444;12;0.73;60825.96
ITEM;408;5;1.16;14.79
</MARKET>
// SKILLS;Skill_id;Price_modifier
<SKILLS>
SKILL;2;0.76
SKILL;27;0.77
SKILL;47;1.41
SKILL;7;1.76
SKILL;60;1.84
SKILL;42;0.65
SKILL;41;0.66
SKILL;13;1.89
SKILL;226;1.22
SKILL;25;0.71
</SKILLS>
// MISSION , dbid , timer, id, data, title, factionid
<MISSIONS>
MISSION;130;45;286648;SALVAGE#65#22#sector_57.txt#sector_63_station_0.txt#null#null#null#null;Salvage <color='yellow'>Special Undamaged Part</color> in <color='cyan'>Ponze</color> and return with <color='yellow'>65</color> to Lammassu Hub in <color='cyan'>Numbu</color>;3;A local prospector, <i>Boqi Ahajgen</i> of the Trade faction has located a light quantity of special <color='yellow'>Special Undamaged Part</color> in the <color='cyan'>Ponze</color> sector. Head over there and salvage all of the special <color='yellow'>Special Undamaged Part</color>, and meet <i>Boqi Ahajgen</i> back at Lammassu Hub station located in the <color='cyan'>Numbu</color>.;5693;563
MISSION;70;45;317560;ESCORT#sector_56_station_1.txt#sector_77_station_0.txt#Miner Zilsdue Biracor#npc_ship_data_(excavation_utility_1)#18#null#null#null;Escort <color='yellow'><i>Miner Zilsdue Biracor</i></color> from ValueStar in <color='cyan'>Hunu</color> to Lacuna Bandits in <color='cyan'>Ballast Crow</color>;5;A wealthy council member from the Commerce faction has set up an escort for his oldest son <color='yellow'><i>Miner Zilsdue Biracor</i></color>. He was recently released from a rehab center for bliss addiction, and <i>Rastnalia Jalissipme</i>, his father, would prefer he doesn't travel alone. You can meet up with <color='yellow'><i>Miner Zilsdue Biracor</i></color> at the ValueStar station before heading over to Lacuna Bandits.;4400;1500
MISSION;52;30;267650;SCAN_STRUCTURE#sector_0_station_5.txt#sector_68.txt#Recon Center#structure_recon_1.txt#1#null#null#null;Track and scan the target <color='yellow'>Recon Center</color> structure in <color='cyan'>Kriox</color> and return to Proctors Center in <color='cyan'>Void Starcross</color>;3;The Trade faction has commissioned scientific survey of a strange vibration taking place at <color='yellow'>Recon Center</color> in the <color='cyan'>Kriox</color> sector. Head over to <color='cyan'>Kriox</color> and scan the <color='yellow'>Recon Center</color> structure. Once complete, return to the Proctors Center station located in the <color='cyan'>Void Starcross</color> with the scan data.;18308;6125
</MISSIONS>
// SHIP HANGAR;count;Price_modifier;Ship_filename
<HANGAR>
SHIP;1;0.93;ship_data_(excavation_carrier_1).txt
SHIP;2;1.09;ship_data_(transport_utility_1).txt
SHIP;3;1.01;ship_data_(pirate_escort_1).txt
SHIP;4;0.93;ship_data_(recon_escort_1).txt
SHIP;5;0.96;ship_data_(transport_utility_1).txt
SHIP;6;0.99;ship_data_(pirate_shuttle_1).txt
SHIP;7;1.09;ship_data_(constellation_destroyer_1).txt
</HANGAR>
// STORAGE;item_id;Qty;0
<STORAGE>

