// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;KIN AI
STATION;type;Clerk of Court
STATION;owner;Tiakkol Qevi
STATION;faction;Law
STATION;material;station_material_Law.png
STATION;color;0 , .60 , 1 , 1
STATION;level;9
STATION;icon;kin.png
STATION;filename;sector_44_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;4-2-1-5-9-0-3-1-4-3-2-7-1-2-8-0-0-0-2-3-3-6-90
STATION;interior_seed;5-8-45-1
// SERVICES;servicename;bool
SERVICES;lounge;False
SERVICES;market;False
SERVICES;refinery;False
SERVICES;garage;True
SERVICES;university;True
SERVICES;hangar;False
SERVICES;storage;True
SERVICES;fabricator;True
SERVICES;contracts;True
SERVICES;admin;True

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;BioSynth Wildlife Park;0.05,0.05;26000;Rest and Relaxation;entertain_park.png;A weekend package to the local wildlife BioSynth park for your entire crew, included petting zoo. 5% Morale Boost, 5% Loyalty Boost
ENTERTAINMENT;Private Concert;0.25,0.09;50000;Musical Entertainment;entertain_show.png;Provide a private concert for your entire crew, drinks and food included. 25% Morale , 9% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;7;0.95;npc_ship_data_(recon_utility_1).txt
MERC;1;1.05;npc_ship_data_(excavation_utility_1).txt
MERC;4;0.88;npc_ship_data_(transport_shuttle_1).txt
MERC;5;1.41;npc_ship_data_(pirate_escort_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
ITEM;1054;38;0.83
ITEM;1401;20;0.81
ITEM;1026;20;0.60
ITEM;1125;62;0.94
ITEM;1016;88;0.65
ITEM;1111;81;1.21
ITEM;1152;19;1.04
ITEM;1052;47;0.72
ITEM;1025;54;0.68
ITEM;1404;18;1.25
ITEM;1471;27;0.89
ITEM;1104;2;0.77
ITEM;1164;30;1.15
ITEM;1173;85;1.04
ITEM;1118;21;1.17
ITEM;1172;74;0.95
ITEM;1210;60;0.92
ITEM;1158;11;0.59
ITEM;1018;10;0.96
ITEM;1063;24;1.12
ITEM;1300;3;0.54
ITEM;1024;54;1.19
ITEM;1077;37;1.25
ITEM;1062;2;1.20
ITEM;1174;36;1.16
ITEM;1074;87;1.05
ITEM;1173;28;1.13
ITEM;1101;21;0.97
ITEM;1076;23;0.85
ITEM;1460;12;1.22
ITEM;1205;33;1.24
ITEM;1154;61;0.64
ITEM;1475;54;0.64
ITEM;1067;26;0.76
ITEM;1163;28;0.79
ITEM;1574;48;0.76
ITEM;1711;32;1.13
ITEM;1641;66;0.60
ITEM;1530;50;0.56
ITEM;1603;64;0.56
ITEM;1573;19;0.88
ITEM;1642;39;0.74
ITEM;1618;67;0.86
ITEM;1722;58;0.55
ITEM;1562;86;0.58
ITEM;1654;9;0.85
ITEM;1611;88;0.57
ITEM;1621;8;0.55
ITEM;1619;55;1.06
ITEM;1570;20;1.12
ITEM;1551;39;1.24
ITEM;1594;21;1.17
ITEM;1615;48;1.23
ITEM;1521;7;0.96
ITEM;1612;29;1.14
ITEM;1590;35;1.13
ITEM;1624;46;0.91
ITEM;1510;61;0.75
ITEM;1710;46;1.06
ITEM;1583;33;0.88
ITEM;1593;38;0.71
ITEM;1652;61;0.89
ITEM;1614;62;1.07
ITEM;1540;22;0.66
ITEM;1730;77;0.59
ITEM;2129;394;0.63
ITEM;43;58;0.74
ITEM;70;305;0.91
ITEM;77;368;0.60
ITEM;76;356;1.02
ITEM;2120;425;0.91
ITEM;2113;189;0.94
ITEM;51;5;0.97
ITEM;2131;161;0.53
ITEM;2116;417;1.18
ITEM;2114;235;0.89
ITEM;62;387;0.93
ITEM;2127;22;1.08
ITEM;2115;240;0.63
ITEM;75;341;1.18
ITEM;41;252;0.85
ITEM;2650;182;0.77
ITEM;2117;269;0.64
ITEM;2123;134;0.77
ITEM;2122;303;0.98
ITEM;2112;70;0.94
