// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;1
STATION;name;Proctors Center
STATION;type;Patrol Annex Station
STATION;owner;Kandace
STATION;faction;Law
STATION;material;station_material_Law.png
STATION;color; 0.0 , 0.0 , 1.0 , 1.0
STATION;level;10
STATION;icon;proctors.png
STATION;filename;sector_0_station_5.txt
STATION;max_hp;25000
STATION;dockfee;25
STATION;lease;40
STATION;seed;3-4-0-1-2-0-2-1-2-0-0-4-1-3-2-1-2-1-1-2-1-3-0
STATION;interior_seed;3-1-15-1
STATION;refinery_active_time;0
STATION;fabricator_active_time;0
STATION;last_dock_time;70932.39
// SERVICES;servicename;bool
SERVICES;lounge;True
SERVICES;market;True
SERVICES;refinery;False
SERVICES;garage;True
SERVICES;university;True
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;True
SERVICES;contracts;True
SERVICES;admin;True
// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;BioSynth Wildlife Park;0.05,0.05;26000;Rest and Relaxation;entertain_park.png;A weekend package to the local wildlife BioSynth park for your entire crew, included petting zoo. 5% Morale Boost, 5% Loyalty Boost
ENTERTAINMENT;Live Music Concert;0.20,0.07;25000;Musical Entertainment;entertain_show.png;Your crew is treated to an 'all expenses paid' night at a music venue of their choosing. 20% Morale , 7% Loyalty bonus.
ENTERTAINMENT;Astrox Opera House;0.26,0.07;51000;Musical Entertainment;entertain_opera.png;Provide a private opera concert for your entire crew at the famous 'Astrox Opera House', drinks and food included. 26% Morale , 7% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;1;1.63;npc_ship_data_(battle_shuttle_1).txt
MERC;3;1.63;npc_ship_data_(battle_escort_1).txt
MERC;9;1.93;npc_ship_data_(battle_utility_1).txt
MERC;12;1.23;npc_ship_data_(battle_utility_2).txt
MERC;15;1.47;npc_ship_data_(battle_frigate_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
ITEM;10;4823;0.99;686.0649
ITEM;9;10162;1.21;500.9059
ITEM;1217;51;0.91;3831682
ITEM;408;688;0.77;10.34732
ITEM;26;10023;0.93;514.1269
ITEM;2082;235;1.17;9640.243
ITEM;100;270;1.17;9640.243
ITEM;662;13;0.76;9640.243
ITEM;663;49;1.11;9640.243
ITEM;624;36;0.98;9640.243
ITEM;122;1498;0.57;94.4308
ITEM;22;4243;1.20;94.4308
ITEM;333;887;2.47;24157.58
ITEM;5;8838;1.01;57.02751
ITEM;2021;489;1.17;57.02751
ITEM;2401;32;0.62;7590.143
ITEM;124;903;0.71;55.03173
ITEM;734;78;0.68;192282.2
ITEM;749;109;0.50;147088.8
ITEM;647;30;1.00;147088.8
ITEM;2081;618;0.56;147088.8
ITEM;645;18;1.04;129678.7
ITEM;640;33;0.52;129678.7
ITEM;340;1881;0.80;1305.873
ITEM;642;55;0.52;13125.84
ITEM;625;43;0.63;82275.47
ITEM;609;24;0.82;974373.2
ITEM;156;586;0.60;13.48528
ITEM;117;624;0.75;40.01802
ITEM;323;1059;1.09;40.01802
ITEM;608;26;0.94;633123.8
ITEM;626;30;0.87;633123.8
ITEM;710;141;0.54;5027.191
ITEM;725;219;0.73;12257.94
ITEM;755;117;0.61;4183.841
ITEM;217;661;1.17;362.8215
ITEM;720;43;1.09;7075.484
ITEM;2017;877;0.66;662.8511
ITEM;703;61;0.99;662.8511
ITEM;693;49;0.25;1690.781
ITEM;216;619;0.47;147.3238
ITEM;2460;34;0.88;147.3238
ITEM;2454;7;0.90;39334.57
ITEM;721;56;1.02;6655.342
ITEM;119;1275;0.79;72.7219
ITEM;113;687;1.17;8.124954
ITEM;2050;422;1.00;4178.795
ITEM;21;9040;0.56;23.18256
ITEM;114;1114;0.96;2.715162
ITEM;726;77;0.69;11684.03
ITEM;2049;431;0.68;4176.501
ITEM;3;73;1.01;4176.501
ITEM;402;506;0.81;12890.28
ITEM;2328;22;0.62;1.065634E+08
ITEM;1075;22;0.25;426254.4
ITEM;77;4210;1.16;1185.679
ITEM;1604;95;1.01;317545.8
ITEM;2272;7;0.70;2886959
ITEM;1405;35;0.81;1896568
ITEM;2123;459;1.18;6670000
ITEM;2117;43;0.64;4597859
ITEM;1165;30;0.73;940795.9
ITEM;2129;46;1.09;6833831
ITEM;62;3731;1.18;720.4751
ITEM;1544;60;1.02;510570.8
ITEM;2111;105;0.90;510570.8
ITEM;1584;83;0.67;338314.1
ITEM;1772;47;1.19;1292822
ITEM;1754;74;0.45;343465.4
ITEM;1534;62;1.03;559062.3
ITEM;1624;39;0.98;512195.5
ITEM;2222;8;0.54;2407159
ITEM;52;4131;0.86;180.142
ITEM;42;4505;0.76;96.07628
ITEM;600;18;0.95;7267.438
ITEM;120;954;1.02;7267.438
ITEM;2376;99;1.03;2217.651
ITEM;213;659;0.62;139.1859
ITEM;1074;20;0.25;121787
ITEM;1563;90;0.73;176585.6
ITEM;2271;33;0.51;1093585
ITEM;2122;338;1.18;1902050
ITEM;2116;344;0.82;1627527
ITEM;1164;41;0.49;189776.7
ITEM;2128;176;0.52;998147.8
ITEM;1543;91;1.03;257575.5
ITEM;1513;45;1.18;257575.5
ITEM;1573;37;0.72;167804.2
ITEM;1753;99;0.59;217336.6
ITEM;1533;47;1.04;281729.2
ITEM;1523;39;1.18;281729.2
ITEM;2205;3;1.17;7856960
ITEM;170;276;0.61;47.12096
ITEM;118;1325;0.52;3.259664
ITEM;6;8739;1.05;97.43115
ITEM;607;39;1.13;427585.1
ITEM;330;951;1.04;2140.191
ITEM;103;672;1.14;2.644884
ITEM;407;1779;0.88;5.297566
ITEM;206;1041;1.08;153.0736
ITEM;644;13;0.50;38885.83
ITEM;107;747;0.90;38885.83
ITEM;342;1702;0.67;3029.631
ITEM;303;1750;0.46;499.3617
ITEM;601;35;1.20;499.3617
ITEM;106;658;1.05;10.53599
ITEM;121;1935;0.78;34.51955
ITEM;321;1953;0.65;1899.278
ITEM;212;985;1.07;207.6468
ITEM;25;7466;0.71;237.0055
ITEM;728;218;0.69;11655.33
ITEM;2353;102;0.54;208.8836
ITEM;160;503;1.08;35.03817
ITEM;23;8122;1.00;112.7375
ITEM;157;831;0.99;23.02538
ITEM;711;118;1.03;26909.18
ITEM;670;46;0.25;7101.281
ITEM;678;64;0.94;27652.47
ITEM;2473;80;1.06;91924.17
ITEM;756;162;0.92;15172.02
ITEM;750;205;0.94;15490
ITEM;732;62;0.73;12338.18
ITEM;676;25;0.25;12338.18
ITEM;674;46;0.25;6086.813
ITEM;2461;86;0.46;43913.17
ITEM;745;169;0.57;9889.71
ITEM;672;44;0.25;8115.75
ITEM;352;90;1.12;8115.75
ITEM;320;937;1.13;1734.367
ITEM;350;822;1.18;1734.367
ITEM;2359;66;0.80;519.4183
ITEM;104;740;0.65;2.737923
ITEM;4;4787;0.97;33.33107
ITEM;158;933;0.50;13.88931
ITEM;690;25;0.25;13.88931
ITEM;692;49;0.25;2028.938
ITEM;691;42;0.25;2705.25
ITEM;712;130;0.62;50995.78
ITEM;758;105;0.96;105009.3
ITEM;2396;28;0.74;5517.5
ITEM;2374;43;0.58;1098.855
ITEM;211;840;0.88;1098.855
ITEM;733;95;1.03;112277
ITEM;677;45;0.25;15217.03
ITEM;2012;901;0.96;577.6548
ITEM;747;101;1.01;577.6548
ITEM;742;80;0.51;59827.71
ITEM;304;772;0.54;475.5213
ITEM;2382;42;0.70;2003.958
ITEM;20;9597;0.61;14.7157
ITEM;2011;367;0.97;530.3678
ITEM;2010;565;0.58;530.3678
ITEM;105;1646;0.71;6.194936
ITEM;2045;1179;0.50;2200.901
ITEM;305;1584;0.71;185.8532
ITEM;1064;22;0.25;9941.794
ITEM;757;115;1.00;9941.794
ITEM;2178;84;0.68;187913.8
ITEM;2114;301;0.60;101063.2
ITEM;1102;32;0.91;24399.11
ITEM;1062;68;1.22;24399.11
ITEM;730;156;0.94;24399.11
ITEM;1541;41;1.04;64936.53
ITEM;1172;97;1.10;64936.53
ITEM;2108;43;0.67;101646.8
ITEM;1013;20;0.49;15453.42
ITEM;621;7;1.06;14019.06
ITEM;1651;47;0.60;34194.44
ITEM;1511;70;0.59;29652.7
ITEM;2249;62;0.54;419651.3
ITEM;2284;44;0.62;425464.6
ITEM;1751;97;0.55;51246.16
ITEM;746;108;0.82;51246.16
ITEM;741;80;0.84;51246.16
ITEM;1531;10;2.49;160999.8
ITEM;646;18;1.04;226393.2
ITEM;331;63;1.06;226393.2
ITEM;627;32;0.72;284942.1
ITEM;102;996;0.78;284942.1
ITEM;29;9301;0.91;2496.654
ITEM;1462;82;1.14;2220322
ITEM;671;25;0.25;2220322
ITEM;2470;36;0.98;682658.1
