// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;Star Shepard's Temple
STATION;type;Worship Center
STATION;owner;Binsakol Lascorbue
STATION;faction;Temple
STATION;material;station_material_Temple.png
STATION;color;.60 , .20 , .80 , 1
STATION;level;7
STATION;icon;star_shepards.png
STATION;filename;sector_102_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;2-5-1-2-4-1-3-1-7-5-2-0-90
STATION;interior_seed;5-1-45-8
// SERVICES;servicename;bool
SERVICES;lounge;True
SERVICES;market;True
SERVICES;refinery;True
SERVICES;garage;True
SERVICES;university;True
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;True
SERVICES;contracts;True
SERVICES;admin;True

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Bottle of Whiskey;0.025,0.0;850;Whiskey;entertain_bar.png;Purchase a bottle of whiskey for each of your fleet members. 2.5% Morale bonus.
ENTERTAINMENT;Deathmatch League;0.15,0.08;68500;Sport Fighting Event;entertain_fight.png;Tickets to the Deathmatch League, where your entire fleet will enjoy a evening of bloodsport. 15% Morale , 8% Loyalty bonus.
ENTERTAINMENT;Spa Treatment;0.15,0.0;18500;Rest and Relaxation;entertain_spa.png;Send your crew to the spa, let them rest and relax for awhile. 15% Morale Boost.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;1;1.26;npc_ship_data_(battle_shuttle_1).txt
MERC;5;1.23;npc_ship_data_(battle_frigate_1).txt
MERC;4;0.52;npc_ship_data_(transport_carrier_1).txt
MERC;1;0.89;npc_ship_data_(transport_carrier_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
BUYORDER;Market Demands: (1) Items ;404x1073;2370;125712.40

BUYORDER;Market Needs Goods: (1) Items ;310x1246;252468;115267.00
ITEM;1102;11;0.53
ITEM;1012;35;0.78
ITEM;1008;13;0.95
ITEM;1015;2;1.00
ITEM;1072;25;0.96
ITEM;1021;22;0.74
ITEM;1104;48;0.99
ITEM;1475;58;0.97
ITEM;1010;19;0.81
ITEM;1451;13;0.77
ITEM;1150;63;0.55
ITEM;1164;62;1.03
ITEM;1155;25;1.03
ITEM;1171;30;0.89
ITEM;1151;59;0.52
ITEM;1011;51;1.14
ITEM;1460;2;0.75
ITEM;1053;27;0.55
ITEM;1111;5;0.61
ITEM;1116;9;0.53
ITEM;1026;44;1.00
ITEM;1564;61;0.94
ITEM;1630;40;0.75
ITEM;1501;5;0.88
ITEM;1590;27;0.81
ITEM;1700;23;0.84
ITEM;1760;60;0.63
ITEM;1776;3;1.21
ITEM;1770;29;1.23
ITEM;1574;16;1.16
ITEM;1581;53;1.08
ITEM;1651;47;0.84
ITEM;1560;39;1.12
ITEM;1722;28;0.80
