// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;1
STATION;name;Janca Refinery
STATION;type;Refinery
STATION;owner;Erovak Mastgobun
STATION;faction;Alpha
STATION;material;station_material_Alpha.png
STATION;color;1 , .46, .19, 1
STATION;level;8
STATION;icon;janca_refinery.png
STATION;filename;sector_26_station_1.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;2-0-1-2-9-3-4-1-4-1-1-4-0
STATION;interior_seed;5-8-30-0
// SERVICES;servicename;bool
SERVICES;lounge;True
SERVICES;market;True
SERVICES;refinery;True
SERVICES;garage;True
SERVICES;university;False
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;True
SERVICES;contracts;False
SERVICES;admin;True

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Spa Treatment;0.15,0.0;18500;Rest and Relaxation;entertain_spa.png;Send your crew to the spa, let them rest and relax for awhile. 15% Morale Boost.
ENTERTAINMENT;Deathmatch League;0.15,0.08;68500;Sport Fighting Event;entertain_fight.png;Tickets to the Deathmatch League, where your entire fleet will enjoy a evening of bloodsport. 15% Morale , 8% Loyalty bonus.
ENTERTAINMENT;Pod Racing event;0.25,0.0;40000;Sport Racing Event;entertain_race.png;All expense paid trip to the weekly 'Astrox Pod Racing' (APR) event. 25% Morale Boost.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;7;1.04;npc_ship_data_(transport_utility_1).txt
MERC;9;1.82;npc_ship_data_(pirate_utility_1).txt
MERC;1;0.79;npc_ship_data_(recon_shuttle_1).txt
MERC;2;1.05;npc_ship_data_(battle_frigate_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
SELLORDER;Market Surplus: (2) Items ;101x845,109x739;4982;126317.00
SELLORDER;Market Inventory: (1) Items ;114x759;665;96021.96
BUYORDER;Market Shortage: (1) Items ;2x151;1989;124512.50

BUYORDER;Market Items Req: (2) Items ;4x196,7x69;24588;26996.72
BUYORDER;Market Out of Stock: (1) Items ;4x140;6054;105858.70
BUYORDER;Market Out of Stock: (2) Items ;6x214,2x232;43860;64114.47
ITEM;1153;2;0.95
ITEM;1026;10;1.19
ITEM;1007;42;0.97
ITEM;1107;39;0.79
ITEM;1102;13;0.87
ITEM;1203;1;0.56
ITEM;1053;46;0.97
ITEM;1011;61;0.61
ITEM;1056;1;0.93
ITEM;1015;40;1.14
ITEM;1100;68;1.06
ITEM;1021;57;1.09
ITEM;1165;78;1.21
ITEM;1154;19;0.88
ITEM;1166;59;0.85
ITEM;1126;53;0.78
ITEM;1075;57;1.09
ITEM;1010;29;1.00
ITEM;1171;5;0.73
ITEM;1407;65;0.73
ITEM;1152;63;0.78
ITEM;1201;56;1.24
ITEM;1019;63;0.72
ITEM;1055;73;0.80
ITEM;1054;65;0.81
ITEM;1404;9;0.99
ITEM;1200;24;1.07
ITEM;1477;47;0.99
ITEM;1027;73;0.85
ITEM;1554;29;1.13
ITEM;1513;3;1.00
ITEM;1750;48;0.79
ITEM;1777;54;0.90
ITEM;1511;75;1.04
ITEM;1752;1;0.83
ITEM;1644;68;0.54
ITEM;1785;58;0.84
ITEM;1563;11;1.11
ITEM;1652;36;0.60
ITEM;1654;32;0.73
ITEM;1620;31;0.74
ITEM;1614;71;0.59
ITEM;1564;66;0.61
ITEM;1653;61;1.21
ITEM;1522;75;1.16
ITEM;1631;5;0.73
ITEM;1618;71;0.89
ITEM;1619;27;0.58
ITEM;1500;28;0.89
ITEM;1602;65;0.65
ITEM;1702;32;1.22
ITEM;1712;37;0.61
ITEM;1601;20;1.22
ITEM;1722;57;1.02
ITEM;1593;24;0.59
ITEM;1780;15;1.03
ITEM;1731;57;1.11
ITEM;1502;18;1.08
ITEM;2652;50;0.61
ITEM;63;204;1.01
ITEM;2111;318;1.10
ITEM;2129;305;0.85
ITEM;2117;284;0.88
ITEM;62;58;0.84
ITEM;2125;25;1.02
ITEM;2114;340;0.59
ITEM;2113;324;1.06
ITEM;43;369;0.77
ITEM;78;230;0.55
ITEM;2128;378;0.90
ITEM;60;243;0.68
ITEM;40;265;0.69
ITEM;51;314;0.98
ITEM;41;25;1.19
ITEM;2126;124;0.86
ITEM;70;20;0.81
ITEM;50;312;0.68
ITEM;52;337;1.02
ITEM;42;254;1.23
ITEM;2127;310;0.98
ITEM;731;95;0.68
ITEM;670;92;0.61
ITEM;757;16;0.80
ITEM;721;148;0.68
ITEM;730;90;0.67
ITEM;671;94;0.97
ITEM;690;23;0.77
ITEM;674;153;0.81
ITEM;677;64;1.15
ITEM;740;133;1.09
ITEM;747;154;1.05
ITEM;750;123;1.14
ITEM;727;143;1.01
ITEM;711;75;0.62
ITEM;746;41;0.70
ITEM;738;158;0.62
ITEM;680;17;0.86
ITEM;673;18;0.65
ITEM;758;118;1.10
ITEM;749;83;0.78
ITEM;722;12;1.13
ITEM;732;64;0.51
ITEM;736;117;0.55
ITEM;720;42;1.09
ITEM;726;109;1.04
ITEM;692;37;1.22
ITEM;733;49;0.71
ITEM;702;95;0.90
ITEM;703;139;0.64
ITEM;729;128;1.25
ITEM;751;152;1.25
ITEM;679;95;0.64
ITEM;734;65;1.03
ITEM;743;1;0.62
ITEM;681;47;1.12
ITEM;665;8;1.23
ITEM;640;20;0.56
ITEM;604;20;0.97
ITEM;623;10;0.80
ITEM;603;37;0.87
ITEM;663;34;1.14
ITEM;660;4;0.51
ITEM;621;39;0.77
ITEM;664;11;0.93
ITEM;627;14;0.56
ITEM;643;2;1.02
ITEM;625;6;1.12
ITEM;661;32;0.54
ITEM;644;17;1.19
ITEM;642;17;1.21
ITEM;641;4;0.80
ITEM;624;4;0.61
