// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;Rendo Labs
STATION;type;Beam Research Facility
STATION;owner;Bomene Janfonve
STATION;faction;Alpha
STATION;material;station_material_Alpha.png
STATION;color;1 , .46, .19, 1
STATION;level;2
STATION;icon;rendo_labs.png
STATION;filename;sector_16_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;2-9-0-3-5-3-6-0-4-8-2-8-90
STATION;interior_seed;3-9-15-4
STATION;refinery_active_time;0
STATION;fabricator_active_time;0
STATION;last_dock_time;77777.93
// SERVICES;servicename;bool
SERVICES;lounge;False
SERVICES;market;True
SERVICES;refinery;False
SERVICES;garage;False
SERVICES;university;False
SERVICES;hangar;False
SERVICES;storage;True
SERVICES;fabricator;True
SERVICES;contracts;True
SERVICES;admin;False
// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Karaoke Night;0.15,0.05;15000;Musical Entertainment;entertain_show.png;Your fleet is treated to a night of karaoke at the local music tavern. 15% Morale , 5% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;8;1.33;npc_ship_data_(transport_cruiser_1).txt
MERC;3;0.63;npc_ship_data_(excavation_frigate_1).txt
MERC;9;1.98;npc_ship_data_(pirate_shuttle_1).txt
MERC;7;1.34;npc_ship_data_(support_utility_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
ITEM;408;18;0.97;12.12
ITEM;26;0;2.50;1603.83
ITEM;100;271;0.52;0.83
ITEM;2052;70;0.65;3168.94
ITEM;22;0;2.50;192.03
ITEM;1300;6;0.81;11777.50
ITEM;2170;11;0.98;8843412.00
ITEM;760;2;0.83;215312.50
ITEM;734;38;0.73;190312.50
ITEM;749;16;1.08;277812.50
ITEM;2051;150;0.25;1189.34
ITEM;640;4;0.64;4698.75
ITEM;156;96;0.55;11.33
ITEM;2344;13;0.99;135.83
ITEM;710;4;0.73;6090.00
ITEM;725;9;0.97;15018.75
ITEM;159;157;0.63;31.95
ITEM;723;1;0.95;5887.50
ITEM;703;25;1.05;7568.75
ITEM;722;29;0.75;4687.50
ITEM;721;17;0.68;4267.50
ITEM;2440;19;1.01;85806.29
ITEM;2058;150;0.25;2317.69
ITEM;2050;150;0.25;1081.22
ITEM;21;0;2.50;112.96
ITEM;114;69;0.77;2.08
ITEM;154;178;0.73;33.43
ITEM;164;179;1.14;18.87
ITEM;2123;78;0.54;3000313.00
ITEM;62;11;0.70;416.47
ITEM;2111;4;0.84;5033565.00
ITEM;2315;14;1.00;13265770.00
ITEM;600;6;0.78;5678.75
ITEM;2241;4;1.14;3035880.00
ITEM;2180;14;0.56;1774489.00
ITEM;2116;56;1.23;2271196.00
ITEM;165;84;1.00;54.81
ITEM;103;10;1.10;2.44
ITEM;407;17;0.80;4.57
ITEM;303;4;0.79;750.52
ITEM;150;155;0.74;8.48
