// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;Ferce
STATION;type;Training Post
STATION;owner;Ronsa Dieceefou
STATION;faction;Temple
STATION;material;station_material_Temple.png
STATION;color;.60 , .20 , .80 , 1
STATION;level;3
STATION;icon;ferce.png
STATION;filename;sector_108_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;3-8-0-7-1-2-8-0-5-7-3-3-1-6-1-2-0-0
STATION;interior_seed;3-5-0-9
// SERVICES;servicename;bool
SERVICES;lounge;True
SERVICES;market;False
SERVICES;refinery;True
SERVICES;garage;True
SERVICES;university;True
SERVICES;hangar;True
SERVICES;storage;False
SERVICES;fabricator;False
SERVICES;contracts;True
SERVICES;admin;True

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Astrox Opera House;0.26,0.07;51000;Musical Entertainment;entertain_opera.png;Provide a private opera concert for your entire crew at the famous 'Astrox Opera House', drinks and food included. 26% Morale , 7% Loyalty bonus.
ENTERTAINMENT;Karaoke Night;0.15,0.05;15000;Musical Entertainment;entertain_show.png;Your fleet is treated to a night of karaoke at the local music tavern. 15% Morale , 5% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;2;1.98;npc_ship_data_(excavation_escort_1).txt
MERC;4;1.51;npc_ship_data_(support_utility_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
ITEM;1171;14;0.94
ITEM;1100;5;0.96
ITEM;1054;1;0.69
ITEM;1009;14;0.57
ITEM;1172;8;0.78
ITEM;1060;8;0.62
ITEM;1055;16;0.98
ITEM;1402;11;0.80
ITEM;1122;5;1.16
ITEM;1013;17;0.67
ITEM;1401;1;1.10
ITEM;1200;17;0.87
ITEM;1150;17;1.18
ITEM;1111;16;0.77
ITEM;1059;20;0.84
ITEM;1161;4;0.65
ITEM;1450;16;1.13
ITEM;1640;21;0.65
ITEM;1617;2;0.93
ITEM;1531;2;0.90
ITEM;1752;22;0.64
ITEM;1621;22;0.65
ITEM;1530;12;0.97
ITEM;1651;9;0.59
ITEM;1550;10;0.92
ITEM;1616;9;0.60
ITEM;1500;3;0.75
ITEM;1592;5;1.08
ITEM;1511;21;0.65
ITEM;1580;20;1.11
ITEM;1641;10;1.02
ITEM;1631;22;0.92
ITEM;1502;14;0.92
ITEM;1590;11;0.83
ITEM;1630;28;0.62
ITEM;1512;19;1.07
ITEM;1601;21;0.97
ITEM;2120;2;0.97
ITEM;76;46;0.51
ITEM;2130;143;1.12
ITEM;2125;2;0.82
ITEM;2121;113;0.56
ITEM;53;118;0.71
ITEM;2124;130;1.18
ITEM;62;37;0.59
ITEM;2127;80;0.96
ITEM;2123;71;0.89
ITEM;2113;131;1.15
ITEM;2122;10;1.12
ITEM;2128;111;0.75
ITEM;2131;61;0.68
ITEM;2118;144;0.55
ITEM;2651;8;1.22
ITEM;70;66;0.94
ITEM;2114;60;1.05
ITEM;40;113;1.20
ITEM;2126;25;0.99
ITEM;61;43;1.08
ITEM;51;112;0.86
ITEM;722;25;0.94
ITEM;757;25;0.73
ITEM;743;30;0.87
ITEM;752;49;0.82
ITEM;734;26;1.21
ITEM;691;21;0.57
ITEM;726;52;1.06
ITEM;742;3;0.93
ITEM;676;10;1.04
ITEM;677;54;1.01
ITEM;712;22;1.22
ITEM;731;33;1.11
ITEM;748;21;1.10
ITEM;692;54;0.85
ITEM;675;33;1.17
ITEM;710;1;0.58
ITEM;723;47;1.18
ITEM;740;18;0.62
ITEM;672;18;0.75
ITEM;703;41;0.51
ITEM;711;12;0.90
ITEM;728;4;0.56
ITEM;674;39;0.52
ITEM;746;20;0.94
ITEM;622;6;0.99
ITEM;620;4;0.58
ITEM;641;2;0.60
ITEM;661;14;0.81
ITEM;662;12;1.22
ITEM;642;6;0.98
ITEM;660;10;1.01
ITEM;601;14;0.76
ITEM;600;10;1.23
ITEM;621;10;0.63
ITEM;602;14;1.14
ITEM;640;12;0.96
ITEM;304;9;0.72
ITEM;312;27;0.97
ITEM;405;3;1.02
ITEM;303;14;1.03
ITEM;403;14;0.73
ITEM;310;1;0.55
ITEM;311;2;1.13
ITEM;404;7;0.84
ITEM;301;23;0.78
ITEM;302;14;0.58
ITEM;406;9;0.75
ITEM;300;10;1.15
ITEM;407;23;1.02
ITEM;305;19;0.79
ITEM;313;16;0.90
ITEM;408;28;1.09
ITEM;1;1;1.03
ITEM;20;26;1.01
ITEM;22;64;0.83
ITEM;21;200;1.01
ITEM;3;38;1.18
ITEM;2;220;1.20
ITEM;100;198;0.98
ITEM;102;255;1.06
ITEM;109;10;0.60
ITEM;118;406;1.23
ITEM;113;27;1.02
ITEM;104;291;0.97
ITEM;101;68;1.13
ITEM;103;203;0.64
ITEM;114;115;0.94
ITEM;162;257;1.18
ITEM;206;298;0.73
ITEM;200;64;0.84
ITEM;154;267;1.19
ITEM;164;237;0.76
ITEM;156;227;0.77
ITEM;400;81;0.51
ITEM;167;218;1.22
ITEM;166;97;1.19
ITEM;152;136;0.86
ITEM;160;88;0.88
ITEM;150;234;0.81
ITEM;157;44;1.06
ITEM;170;51;1.22
ITEM;155;72;0.64
ITEM;202;3;1.06
ITEM;165;155;0.63
ITEM;169;275;1.05
ITEM;168;59;0.78
ITEM;204;115;0.83
ITEM;151;259;0.57
ITEM;203;8;1.11
ITEM;205;112;1.16
ITEM;163;228;0.92
ITEM;201;233;0.51
ITEM;158;78;0.60
ITEM;159;237;0.85
ITEM;207;195;0.66
ITEM;208;249;0.84
ITEM;2362;17;1.19
ITEM;2304;16;0.96
ITEM;2427;7;0.71
ITEM;2210;2;1.18
ITEM;2200;21;0.88
ITEM;2289;7;1.03
ITEM;2201;15;0.75
ITEM;2326;19;0.62
ITEM;2202;20;0.61
ITEM;2258;17;0.55
ITEM;2253;9;1.09
ITEM;2396;9;1.13
ITEM;2290;18;0.89
ITEM;2545;1;0.60
ITEM;2451;26;1.08
ITEM;2453;4;0.97
ITEM;2295;14;0.80
ITEM;2300;7;0.59
ITEM;2161;19;0.88
</MARKET>
// SKILLS;Skill_id;Price_modifier
<SKILLS>
SKILL;36;1.71
SKILL;37;0.79
SKILL;22;0.56
SKILL;21;1.14
</SKILLS>
// MISSION , dbid , timer, id, data, title, factionid
<MISSIONS>
</MISSIONS>
// SHIP HANGAR;count;Price_modifier;Ship_filename
<HANGAR>
SHIP;1;1.10;ship_data_(transport_carrier_1).txt
SHIP;2;1.01;ship_data_(excavation_escort_1).txt
SHIP;3;0.99;ship_data_(recon_escort_1).txt
SHIP;4;1.07;ship_data_(recon_carrier_1).txt
SHIP;5;0.94;ship_data_(pirate_shuttle_1).txt
SHIP;6;1.00;ship_data_(transport_cruiser_1).txt
</HANGAR>
// STORAGE;item_id;Qty;0
<STORAGE>
