// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;Foodmaid Hub
STATION;type;Organization Center
STATION;owner;Astto Xulaoyel
STATION;faction;Labor
STATION;material;station_material_Labor.png
STATION;color;1 , .80 , .7 , 1
STATION;level;9
STATION;icon;foodmaid.png
STATION;filename;sector_9_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;4-4-1-1-4-1-4-0-2-4-1-9-0-5-6-2-7-1-6-4-3-3-90
STATION;interior_seed;4-3-15-2
// SERVICES;servicename;bool
SERVICES;lounge;True
SERVICES;market;True
SERVICES;refinery;False
SERVICES;garage;True
SERVICES;university;False
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;False
SERVICES;contracts;False
SERVICES;admin;True

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Live Music Concert;0.20,0.07;25000;Musical Entertainment;entertain_show.png;Your crew is treated to an 'all expenses paid' night at a music venue of their choosing. 20% Morale , 7% Loyalty bonus.
ENTERTAINMENT;Karaoke Night;0.15,0.05;15000;Musical Entertainment;entertain_show.png;Your fleet is treated to a night of karaoke at the local music tavern. 15% Morale , 5% Loyalty bonus.
ENTERTAINMENT;Evening of Drinks;0.05,0.0;1500;Alcholic Drinks;entertain_bar.png;Pick up the tab for an evening of drinks for your crew, they earned it. 5% Morale Boost.
ENTERTAINMENT;Private Concert;0.25,0.09;50000;Musical Entertainment;entertain_show.png;Provide a private concert for your entire crew, drinks and food included. 25% Morale , 9% Loyalty bonus.
ENTERTAINMENT;Deathmatch League;0.15,0.08;68500;Sport Fighting Event;entertain_fight.png;Tickets to the Deathmatch League, where your entire fleet will enjoy a evening of bloodsport. 15% Morale , 8% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;2;0.56;npc_ship_data_(excavation_shuttle_1).txt
MERC;3;1.17;npc_ship_data_(transport_carrier_1).txt
MERC;3;1.95;npc_ship_data_(battle_escort_1).txt
MERC;3;1.98;npc_ship_data_(excavation_shuttle_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
ITEM;1074;67;0.69
ITEM;1055;10;0.51
ITEM;1120;31;0.53
ITEM;1050;81;0.68
ITEM;1064;45;1.05
ITEM;1102;37;1.18
ITEM;1172;22;0.71
ITEM;1076;31;1.13
ITEM;1127;46;0.86
ITEM;1106;69;1.18
ITEM;1072;54;1.13
ITEM;1013;84;0.72
ITEM;1407;40;0.60
ITEM;1170;27;1.11
ITEM;1108;46;0.94
ITEM;1162;54;0.59
ITEM;1004;79;1.21
ITEM;1128;50;0.51
ITEM;1121;26;0.50
ITEM;1475;9;1.01
ITEM;1461;29;1.24
ITEM;1156;88;1.16
ITEM;1024;25;0.63
ITEM;1161;12;1.06
ITEM;1016;66;0.57
ITEM;1168;40;1.17
ITEM;1174;42;1.21
ITEM;1101;40;1.22
ITEM;1401;10;0.50
ITEM;1206;50;0.67
ITEM;1762;1;0.62
ITEM;1542;39;1.14
ITEM;1630;43;0.99
ITEM;1622;30;0.69
ITEM;1631;80;1.04
ITEM;1553;65;0.80
ITEM;1582;71;1.12
ITEM;1550;20;1.25
ITEM;1711;77;1.05
ITEM;1521;16;0.65
ITEM;1540;53;1.13
ITEM;1623;83;0.55
ITEM;1777;63;1.24
ITEM;1761;54;0.69
ITEM;1543;55;0.53
ITEM;1500;41;1.10
ITEM;1602;65;0.85
ITEM;1610;26;0.97
ITEM;1721;48;0.66
ITEM;1619;10;0.75
ITEM;1712;34;1.05
ITEM;1570;21;0.65
ITEM;1730;14;0.62
ITEM;1618;5;0.62
