// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;Gek Mining
STATION;type;Mining Facility
STATION;owner;Uemejoh Nofall
STATION;faction;Labor
STATION;material;station_material_Labor.png
STATION;color;1 , .80 , .7 , 1
STATION;level;4
STATION;icon;gek_mining.png
STATION;filename;sector_12_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;2-1-1-2-6-3-4-1-2-0-2-0-90
STATION;interior_seed;5-2-0-7
// SERVICES;servicename;bool
SERVICES;lounge;True
SERVICES;market;False
SERVICES;refinery;True
SERVICES;garage;True
SERVICES;university;True
SERVICES;hangar;True
SERVICES;storage;False
SERVICES;fabricator;False
SERVICES;contracts;False
SERVICES;admin;False

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Astrox Opera House;0.26,0.07;51000;Musical Entertainment;entertain_opera.png;Provide a private opera concert for your entire crew at the famous 'Astrox Opera House', drinks and food included. 26% Morale , 7% Loyalty bonus.
ENTERTAINMENT;Karaoke Night;0.15,0.05;15000;Musical Entertainment;entertain_show.png;Your fleet is treated to a night of karaoke at the local music tavern. 15% Morale , 5% Loyalty bonus.
ENTERTAINMENT;Bottle of Whiskey;0.025,0.0;850;Whiskey;entertain_bar.png;Purchase a bottle of whiskey for each of your fleet members. 2.5% Morale bonus.
ENTERTAINMENT;Deathmatch League;0.15,0.08;68500;Sport Fighting Event;entertain_fight.png;Tickets to the Deathmatch League, where your entire fleet will enjoy a evening of bloodsport. 15% Morale , 8% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;6;1.08;npc_ship_data_(transport_frigate_1).txt
MERC;3;1.89;npc_ship_data_(recon_escort_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
ITEM;1202;7;0.54;0
ITEM;1052;31;0.57;0
ITEM;1401;29;0.62;0
ITEM;1055;12;0.56;0
ITEM;1110;5;0.94;0
ITEM;1014;34;1.13;0
ITEM;1451;39;0.64;0
ITEM;1122;26;0.70;0
ITEM;1111;5;0.72;0
ITEM;1201;4;0.78;5724.579
ITEM;1160;15;0.69;5724.579
ITEM;1008;30;1.05;5724.579
ITEM;1163;30;0.88;5724.579
ITEM;1054;3;1.00;5724.579
ITEM;1065;16;1.07;16205.88
ITEM;1162;38;0.84;16205.88
ITEM;1170;21;1.11;16205.88
ITEM;1651;16;0.76;16205.88
ITEM;1633;31;0.71;116263.3
ITEM;1632;31;0.78;116263.3
ITEM;1572;24;1.26;23319.17
ITEM;1603;4;0.70;23319.17
ITEM;1531;3;1.15;5273.311
ITEM;1563;9;1.16;5273.311
ITEM;1753;30;0.69;5273.311
ITEM;1700;28;0.71;5273.311
ITEM;1612;2;1.16;13201.32
ITEM;1582;28;0.68;13201.32
ITEM;1650;3;1.19;13201.32
ITEM;1622;28;0.64;13201.32
ITEM;1642;37;0.94;39331.99
ITEM;1510;35;1.17;39331.99
ITEM;1560;5;0.54;39331.99
ITEM;1580;8;0.60;39331.99
ITEM;1591;22;0.70;39331.99
ITEM;1600;17;0.98;1029.305
ITEM;1511;8;1.12;1029.305
ITEM;1522;24;1.02;1029.305
ITEM;1590;9;1.19;1029.305
ITEM;76;107;1.23;1029.305
ITEM;2650;41;0.95;1029.305
ITEM;51;139;0.87;1029.305
ITEM;2125;40;0.93;1029.305
ITEM;2115;88;1.12;1029.305
ITEM;77;172;1.20;1029.305
ITEM;2652;122;1.24;1029.305
ITEM;50;123;0.59;11.86031
ITEM;78;176;1.03;11.86031
ITEM;42;108;1.02;24.52582
ITEM;52;151;0.77;24.52582
ITEM;2113;28;0.76;24.52582
ITEM;63;149;0.97;24.52582
ITEM;2129;52;0.88;24.52582
ITEM;43;155;0.58;15.87463
ITEM;2131;182;0.93;149.4706
ITEM;2119;136;0.58;208.8569
ITEM;62;142;0.63;208.8569
ITEM;53;3;0.77;38.43951
ITEM;2118;131;0.66;38.43951
ITEM;41;131;1.11;38.43951
ITEM;2114;51;0.50;38.43951
ITEM;756;2;0.75;38.43951
ITEM;729;56;0.55;6631.25
ITEM;731;78;0.66;6631.25
ITEM;737;1;0.55;222336.2
ITEM;753;46;1.18;222336.2
ITEM;749;6;0.61;222336.2
ITEM;681;9;0.77;222336.2
ITEM;675;48;1.21;222336.2
ITEM;751;57;0.78;222336.2
ITEM;693;52;0.69;7055.624
ITEM;747;73;0.80;7055.624
ITEM;677;47;1.11;7055.624
ITEM;672;60;1.02;7055.624
ITEM;671;28;0.96;7055.624
ITEM;733;6;1.20;7055.624
ITEM;752;68;0.97;7055.624
ITEM;702;11;0.77;7055.624
ITEM;723;69;0.61;7055.624
ITEM;703;3;1.17;5299.617
ITEM;728;12;1.02;5299.617
ITEM;730;75;0.99;5299.617
ITEM;740;75;0.52;5299.617
ITEM;746;46;0.90;5299.617
ITEM;725;73;0.87;5299.617
ITEM;726;35;0.76;9797.02
ITEM;757;66;0.91;9797.02
ITEM;642;7;0.62;9797.02
ITEM;601;4;0.98;8702.717
ITEM;600;17;1.11;8702.717
ITEM;660;19;0.60;8702.717
ITEM;602;19;0.63;8702.717
ITEM;641;6;1.17;8702.717
ITEM;662;13;0.59;8702.717
ITEM;663;4;1.24;8702.717
ITEM;661;12;1.20;10934.52
ITEM;640;16;0.54;10934.52
ITEM;622;18;0.55;7736.377
ITEM;643;7;0.68;7736.377
ITEM;603;12;1.25;7736.377
ITEM;623;15;0.91;7736.377
ITEM;621;15;0.71;7736.377
ITEM;620;9;0.91;4042.832
ITEM;312;25;0.74;47.43554
ITEM;322;6;1.02;47.43554
ITEM;320;5;0.54;47.43554
ITEM;311;11;1.07;47.43554
ITEM;403;21;0.73;47.43554
ITEM;321;35;0.94;47.43554
ITEM;310;5;0.58;26.60594
ITEM;303;11;0.72;26.60594
ITEM;404;22;0.98;26.60594
ITEM;301;8;0.55;61.41905
ITEM;300;22;0.92;61.41905
ITEM;305;6;1.21;61.41905
ITEM;405;38;1.23;34.76349
ITEM;304;34;1.01;34.76349
ITEM;323;38;1.15;34.76349
ITEM;324;23;1.23;34.76349
ITEM;406;28;0.60;34.76349
ITEM;302;27;0.84;34.76349
ITEM;407;1;1.11;34.76349
ITEM;325;2;0.57;34.76349
ITEM;313;39;0.85;34.76349
ITEM;408;18;0.68;34.76349
ITEM;20;309;1.07;34.76349
ITEM;21;265;1.25;34.76349
ITEM;3;6;1.08;34.76349
ITEM;1;207;1.22;34.76349
ITEM;23;337;0.84;34.76349
ITEM;2;37;1.06;34.76349
ITEM;22;87;0.75;34.76349
ITEM;4;322;0.55;34.76349
ITEM;109;196;1.03;34.76349
ITEM;104;346;1.09;34.76349
ITEM;106;120;0.63;34.76349
ITEM;101;306;1.21;34.76349
ITEM;105;278;0.84;34.76349
ITEM;100;376;1.22;34.76349
ITEM;103;516;1.12;34.76349
ITEM;118;180;0.71;34.76349
ITEM;114;101;1.07;34.76349
ITEM;102;185;0.70;34.76349
ITEM;113;47;0.84;34.76349
ITEM;107;245;0.81;34.76349
ITEM;211;223;0.65;34.76349
ITEM;169;324;0.63;34.76349
ITEM;170;279;0.59;34.76349
ITEM;158;135;0.83;34.76349
ITEM;153;227;0.89;34.76349
ITEM;201;379;0.93;62.80734
ITEM;150;341;0.68;62.80734
ITEM;206;207;0.84;62.80734
ITEM;154;3;0.60;28.79174
ITEM;212;365;0.99;77.91319
ITEM;160;352;0.78;77.91319
ITEM;208;61;1.00;77.91319
ITEM;205;214;0.63;77.91319
ITEM;157;151;0.97;77.91319
ITEM;207;106;0.60;77.91319
ITEM;216;281;0.74;77.91319
ITEM;209;355;0.73;77.91319
ITEM;151;300;0.78;77.91319
ITEM;165;95;0.62;77.91319
ITEM;218;131;0.98;77.91319
ITEM;152;146;0.68;77.91319
ITEM;168;288;0.64;77.91319
ITEM;166;164;0.61;77.91319
ITEM;163;246;0.75;77.91319
ITEM;202;221;0.55;77.91319
ITEM;217;211;1.26;77.91319
ITEM;164;57;0.82;77.91319
ITEM;215;153;0.74;77.91319
ITEM;203;337;0.83;77.91319
ITEM;204;215;0.88;80.58691
ITEM;2140;17;1.21;80.58691
ITEM;2406;39;0.85;443.2816
ITEM;2240;5;1.03;443.2816
ITEM;2330;29;0.64;443.2816
ITEM;2340;29;0.95;443.2816
ITEM;2417;10;0.92;443.2816
ITEM;2311;35;0.70;443.2816
ITEM;2435;29;1.12;443.2816
ITEM;2550;36;0.99;443.2816
ITEM;2347;16;0.66;443.2816
ITEM;2324;23;1.06;27756.58
ITEM;2295;22;1.11;27756.58
ITEM;2285;25;0.53;27756.58
ITEM;2397;33;0.79;27756.58
ITEM;2409;27;1.24;27756.58
ITEM;2386;6;1.24;27756.58
ITEM;2131;20;1.01;163.7319
ITEM;2241;1;0.66;163.7319
ITEM;2327;26;0.70;163.7319
ITEM;2339;32;0.56;163.7319
ITEM;2451;28;1.25;1425.765
ITEM;2153;38;0.79;1425.765
ITEM;2358;28;0.84;28720.36
ITEM;2100;4;0.62;28720.36
</MARKET>
// SKILLS;Skill_id;Price_modifier
<SKILLS>
SKILL;52;1.10
SKILL;62;0.56
SKILL;7;0.51
SKILL;55;1.26
SKILL;75;1.14
SKILL;32;0.52
</SKILLS>
