// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;1
STATION;name;ValueStar
STATION;type;Trade Floor Facility
STATION;owner;Binofesiv Sedkeesed
STATION;faction;Trade
STATION;material;station_material_Trade.png
STATION;color;.70 , 1, .23 , 1
STATION;level;8
STATION;icon;valuestar.png
STATION;filename;sector_56_station_1.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;4-7-1-3-9-3-8-0-7-7-3-6-0-6-7-1-5-1-6-5-1-0-0
STATION;interior_seed;5-0-15-1
// SERVICES;servicename;bool
SERVICES;lounge;True
SERVICES;market;True
SERVICES;refinery;True
SERVICES;garage;True
SERVICES;university;True
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;True
SERVICES;contracts;False
SERVICES;admin;False

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;StarLuck Casino;0.05,0.05;24000;Gambling;entertain_casino.png;A weekend package to the local casino for your entire crew, complete with pocket money. 5% Morale Boost, 5% Loyalty Boost
ENTERTAINMENT;Live Music Concert;0.20,0.07;25000;Musical Entertainment;entertain_show.png;Your crew is treated to an 'all expenses paid' night at a music venue of their choosing. 20% Morale , 7% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;8;0.60;npc_ship_data_(excavation_shuttle_1).txt
MERC;3;1.84;npc_ship_data_(pirate_escort_1).txt
MERC;3;1.34;npc_ship_data_(pirate_shuttle_1).txt
MERC;6;0.72;npc_ship_data_(pirate_shuttle_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
BUYORDER;Market Shortage: (1) Items ;310x50;10200;36933.21

ITEM;1152;25;0.89
ITEM;1057;40;0.82
ITEM;1077;6;0.65
ITEM;1059;8;1.08
ITEM;1154;43;1.12
ITEM;1404;13;0.83
ITEM;1053;75;0.52
ITEM;1002;14;0.86
ITEM;1156;45;0.81
ITEM;1065;5;0.84
ITEM;1063;37;0.54
ITEM;1069;25;0.58
ITEM;1172;54;1.09
ITEM;1210;50;0.51
ITEM;1067;71;0.55
ITEM;1056;28;1.04
ITEM;1400;72;1.21
ITEM;1126;54;1.01
ITEM;1150;61;1.00
ITEM;1300;31;0.70
ITEM;1013;47;0.56
ITEM;1074;48;1.07
ITEM;1105;47;0.61
ITEM;1124;58;0.94
ITEM;1712;12;0.78
ITEM;1600;16;1.09
ITEM;1640;43;0.87
ITEM;1612;72;0.57
ITEM;1602;29;1.04
ITEM;1601;1;0.59
ITEM;1520;59;0.95
ITEM;1754;58;1.16
ITEM;1771;7;1.12
ITEM;1581;79;1.01
ITEM;1543;39;0.63
ITEM;1560;77;1.14
ITEM;1570;69;1.12
ITEM;1571;50;1.06
ITEM;1603;2;0.52
ITEM;1761;52;0.77
ITEM;1630;3;0.82
ITEM;1552;55;1.23
ITEM;1652;35;1.22
ITEM;1720;41;1.02
ITEM;1642;39;0.72
ITEM;1760;30;0.64
ITEM;1624;76;0.97
ITEM;1766;39;0.80
ITEM;1562;13;0.74
ITEM;1701;15;0.96
ITEM;1524;65;0.78
