// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;Imperium Bank
STATION;type;Banking Facility
STATION;owner;Nostrajancoro Lasme
STATION;faction;Trade
STATION;material;station_material_Trade.png
STATION;color;.70 , 1, .23 , 1
STATION;level;4
STATION;icon;imperium_bank.png
STATION;filename;sector_75_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;4-5-0-5-9-2-6-0-5-0-0-2-1-3-7-2-6-0-3-4-0-6-0
STATION;interior_seed;3-4-0-3
// SERVICES;servicename;bool
SERVICES;lounge;False
SERVICES;market;True
SERVICES;refinery;False
SERVICES;garage;True
SERVICES;university;False
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;False
SERVICES;contracts;True
SERVICES;admin;False

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;StarLuck Casino;0.05,0.05;24000;Gambling;entertain_casino.png;A weekend package to the local casino for your entire crew, complete with pocket money. 5% Morale Boost, 5% Loyalty Boost
ENTERTAINMENT;Evening of Drinks;0.05,0.0;1500;Alcholic Drinks;entertain_bar.png;Pick up the tab for an evening of drinks for your crew, they earned it. 5% Morale Boost.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;5;0.99;npc_ship_data_(battle_utility_1).txt
MERC;4;1.97;npc_ship_data_(excavation_carrier_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
ITEM;1120;6;1.25
ITEM;1201;10;1.03
ITEM;1161;15;0.64
ITEM;1019;35;0.82
ITEM;1113;13;1.22
ITEM;1460;22;0.99
ITEM;1151;2;0.93
ITEM;1150;32;1.18
ITEM;1050;26;0.84
ITEM;1123;6;0.79
ITEM;1002;2;1.12
ITEM;1401;29;0.93
ITEM;1015;5;1.03
ITEM;1001;18;1.03
ITEM;1007;20;1.11
ITEM;1065;16;0.61
ITEM;1521;20;0.72
ITEM;1590;29;0.74
ITEM;1560;37;0.91
ITEM;1541;2;1.24
ITEM;1621;26;0.94
ITEM;1503;14;0.95
ITEM;1513;17;1.05
ITEM;1511;22;0.86
ITEM;1562;7;0.95
ITEM;1540;16;0.92
ITEM;1631;2;1.07
ITEM;1502;22;1.19
ITEM;1520;6;0.61
ITEM;1653;36;1.17
ITEM;1561;21;1.12
ITEM;1620;31;0.69
ITEM;1730;17;0.66
ITEM;1752;28;1.11
ITEM;1701;21;0.78
ITEM;1652;14;0.67
ITEM;2125;194;0.72
ITEM;42;195;0.57
ITEM;41;129;1.19
