// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;1
STATION;name;Acrondia Hub
STATION;type;Organization Center
STATION;owner;Bidbruei Lowtibem
STATION;faction;Temple
STATION;material;station_material_Temple.png
STATION;color;.60 , .20 , .80 , 1
STATION;level;2
STATION;icon;acrondia.png
STATION;filename;sector_95_station_1.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;2-0-1-7-4-3-3-0-3-0-2-0-0
STATION;interior_seed;3-1-0-5
// SERVICES;servicename;bool
SERVICES;lounge;True
SERVICES;market;True
SERVICES;refinery;False
SERVICES;garage;False
SERVICES;university;True
SERVICES;hangar;False
SERVICES;storage;True
SERVICES;fabricator;True
SERVICES;contracts;True
SERVICES;admin;False

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Bottle of Whiskey;0.025,0.0;850;Whiskey;entertain_bar.png;Purchase a bottle of whiskey for each of your fleet members. 2.5% Morale bonus.
ENTERTAINMENT;Pod Racing event;0.25,0.0;40000;Sport Racing Event;entertain_race.png;All expense paid trip to the weekly 'Astrox Pod Racing' (APR) event. 25% Morale Boost.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;4;1.68;npc_ship_data_(excavation_escort_1).txt
MERC;7;0.99;npc_ship_data_(support_carrier_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
ITEM;1002;15;0.90
ITEM;1003;4;1.15
ITEM;1100;11;0.55
ITEM;1110;1;0.72
ITEM;1150;5;1.20
ITEM;1300;2;0.81
ITEM;1009;2;1.06
ITEM;1120;18;0.98
ITEM;1001;1;0.68
ITEM;1057;1;1.03
ITEM;1111;9;0.83
ITEM;1121;15;0.55
ITEM;1007;4;0.65
ITEM;1450;8;0.86
ITEM;1059;17;1.09
ITEM;1201;11;0.97
ITEM;1151;12;1.16
ITEM;1161;11;0.53
ITEM;1170;16;0.96
ITEM;1460;7;0.99
ITEM;1531;19;1.00
ITEM;1561;9;0.88
ITEM;1620;9;0.61
ITEM;1750;11;1.09
ITEM;1511;16;0.59
ITEM;1510;13;1.02
ITEM;1631;9;0.53
ITEM;1500;7;0.85
ITEM;1621;10;0.56
ITEM;1630;8;1.10
ITEM;1580;4;0.93
ITEM;1616;17;1.22
ITEM;1751;10;0.78
ITEM;1640;7;1.07
ITEM;1600;18;1.14
ITEM;1591;18;0.99
ITEM;1560;12;0.52
ITEM;1501;15;0.62
ITEM;62;78;1.08
ITEM;63;15;0.60
ITEM;2121;88;0.72
ITEM;2117;6;0.79
ITEM;2131;72;0.76
ITEM;2127;19;0.65
ITEM;2116;68;0.55
ITEM;2113;47;0.54
ITEM;76;10;0.55
ITEM;52;89;0.63
ITEM;40;20;0.50
ITEM;672;22;1.16
ITEM;746;18;0.52
ITEM;744;37;0.91
ITEM;723;23;0.94
ITEM;753;26;0.87
ITEM;674;21;1.25
ITEM;677;2;0.85
ITEM;741;18;0.66
ITEM;729;31;0.75
ITEM;691;23;1.08
ITEM;754;34;0.58
ITEM;758;32;0.67
ITEM;749;18;0.58
ITEM;711;28;0.64
ITEM;734;34;0.86
ITEM;721;24;0.98
ITEM;720;1;1.10
ITEM;601;9;0.80
ITEM;640;3;0.73
ITEM;600;2;0.76
ITEM;660;3;0.89
ITEM;620;8;1.07
ITEM;641;8;0.60
ITEM;621;9;1.21
ITEM;661;9;0.89
ITEM;301;4;0.94
ITEM;404;17;0.89
ITEM;300;18;0.75
ITEM;304;18;0.80
ITEM;407;7;1.03
ITEM;302;18;1.07
ITEM;405;8;0.51
ITEM;406;2;0.63
ITEM;408;7;0.59
ITEM;303;18;0.52
ITEM;403;15;0.98
ITEM;21;129;1.16
ITEM;20;81;0.60
ITEM;2;10;0.53
ITEM;1;172;1.18
ITEM;100;215;0.66
ITEM;104;107;0.78
ITEM;103;206;1.06
ITEM;101;205;0.60
ITEM;114;188;1.07
ITEM;102;32;0.94
ITEM;162;186;1.05
ITEM;150;111;1.09
ITEM;156;144;0.66
ITEM;157;10;1.21
ITEM;169;105;0.95
ITEM;164;109;0.82
ITEM;167;148;0.91
ITEM;155;44;0.79
ITEM;160;28;1.08
ITEM;166;70;1.10
ITEM;151;93;0.58
ITEM;168;28;0.58
ITEM;152;51;0.57
ITEM;159;158;0.52
ITEM;153;42;0.69
ITEM;2417;16;1.18
ITEM;2240;1;0.82
ITEM;2101;12;1.20
ITEM;2284;11;0.84
ITEM;2190;7;0.80
ITEM;2345;5;0.88
ITEM;2438;5;1.15
ITEM;2269;17;0.54
ITEM;2432;3;0.66
ITEM;2441;5;0.81
ITEM;2285;10;0.54
ITEM;2445;17;0.62
ITEM;2289;8;0.79
ITEM;2170;5;1.22
ITEM;2387;3;0.89
ITEM;2330;13;0.85
ITEM;2434;4;1.18
ITEM;2362;1;1.12
ITEM;2406;14;1.01
ITEM;2439;4;0.72
</MARKET>
// SKILLS;Skill_id;Price_modifier
<SKILLS>
SKILL;75;1.95
SKILL;36;0.95
SKILL;16;0.71
SKILL;63;1.51
SKILL;74;1.49
SKILL;228;0.89
</SKILLS>
// MISSION , dbid , timer, id, data, title, factionid
<MISSIONS>
</MISSIONS>
// SHIP HANGAR;count;Price_modifier;Ship_filename
<HANGAR>
SHIP;1;0.92;ship_data_(battle_escort_1).txt
SHIP;2;1.08;ship_data_(battle_escort_1).txt
SHIP;3;1.01;ship_data_(pirate_utility_1).txt
</HANGAR>
// STORAGE;item_id;Qty;0
<STORAGE>
