// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;1
STATION;name;Proctors Center
STATION;type;Patrol Annex Station
STATION;owner;Kandace
STATION;faction;Law
STATION;material;station_material_Law.png
STATION;color; 0.0 , 0.0 , 1.0 , 1.0
STATION;level;10
STATION;icon;proctors.png
STATION;filename;sector_0_station_5.txt
STATION;max_hp;25000
STATION;dockfee;25
STATION;lease;40
STATION;seed;3-4-0-1-2-0-2-1-2-0-0-4-1-3-2-1-2-1-1-2-1-3-0
STATION;interior_seed;3-1-15-1
STATION;refinery_active_time;0
STATION;fabricator_active_time;0
STATION;last_dock_time;750.7555
// SERVICES;servicename;bool
SERVICES;lounge;True
SERVICES;market;True
SERVICES;refinery;False
SERVICES;garage;True
SERVICES;university;True
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;True
SERVICES;contracts;True
SERVICES;admin;True

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;BioSynth Wildlife Park;0.05,0.05;26000;Rest and Relaxation;entertain_park.png;A weekend package to the local wildlife BioSynth park for your entire crew, included petting zoo. 5% Morale Boost, 5% Loyalty Boost
ENTERTAINMENT;Live Music Concert;0.20,0.07;25000;Musical Entertainment;entertain_show.png;Your crew is treated to an 'all expenses paid' night at a music venue of their choosing. 20% Morale , 7% Loyalty bonus.
ENTERTAINMENT;Astrox Opera House;0.26,0.07;51000;Musical Entertainment;entertain_opera.png;Provide a private opera concert for your entire crew at the famous 'Astrox Opera House', drinks and food included. 26% Morale , 7% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;1;1.63;npc_ship_data_(battle_shuttle_1).txt
MERC;3;1.63;npc_ship_data_(battle_escort_1).txt
MERC;9;1.93;npc_ship_data_(battle_utility_1).txt
MERC;12;1.23;npc_ship_data_(battle_utility_2).txt
MERC;15;1.47;npc_ship_data_(battle_frigate_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
ITEM;1024;52;0.60
ITEM;1119;34;0.87
ITEM;1405;16;0.86
ITEM;1101;56;0.95
ITEM;1128;91;0.66
ITEM;1172;97;1.10
ITEM;1401;37;1.25
ITEM;1062;59;1.24
ITEM;1066;41;0.55
ITEM;1202;48;0.57
ITEM;1129;66;1.05
ITEM;1102;14;0.97
ITEM;1008;28;0.58
ITEM;1075;16;0.61
ITEM;1217;43;0.96
ITEM;1120;74;0.52
ITEM;1171;69;1.17
ITEM;1016;44;0.58
ITEM;1052;21;0.61
ITEM;1462;63;1.21
ITEM;1160;71;0.55
ITEM;1028;19;0.72
ITEM;1013;11;0.51
ITEM;1165;11;0.78
ITEM;1110;55;1.21
ITEM;1055;54;0.69
ITEM;1111;40;1.08
ITEM;1164;22;0.54
ITEM;1624;21;1.06
ITEM;1584;62;0.73
ITEM;1617;60;1.19
ITEM;1751;77;0.62
ITEM;1612;16;0.69
ITEM;1780;87;0.68
ITEM;1775;46;0.64
ITEM;1602;44;1.16
ITEM;1750;19;0.91
ITEM;1632;64;1.08
ITEM;1542;96;0.98
ITEM;1770;82;0.88
ITEM;1651;27;0.64
ITEM;1523;29;1.21
ITEM;1622;66;0.67
ITEM;1604;78;1.06
ITEM;1580;48;0.80
ITEM;1761;81;0.85
ITEM;1754;55;0.51
ITEM;1772;27;1.25
ITEM;1513;36;1.23
ITEM;1573;19;0.77
ITEM;1511;50;0.64
ITEM;1702;8;1.24
ITEM;1543;35;0.67
ITEM;1700;77;1.21
ITEM;1540;80;1.05
ITEM;1541;23;0.72
ITEM;1615;21;0.87
ITEM;1530;5;1.16
ITEM;1753;82;0.67
ITEM;1563;72;0.77
ITEM;1760;98;0.94
ITEM;2650;121;1.13
ITEM;2125;448;0.66
ITEM;75;255;1.19
ITEM;63;60;1.09
ITEM;53;70;0.51
ITEM;2130;343;0.59
ITEM;43;141;1.09
ITEM;2113;383;0.88
ITEM;2114;297;0.65
ITEM;2129;44;1.14
ITEM;2128;172;0.59
ITEM;2112;393;0.57
ITEM;2123;455;1.22
ITEM;50;101;0.73
ITEM;61;43;0.81
ITEM;42;98;0.83
ITEM;62;9;1.24
ITEM;2111;103;0.95
ITEM;2122;336;1.19
ITEM;2127;272;0.52
ITEM;2121;124;0.87
ITEM;51;382;1.16
ITEM;77;380;1.23
ITEM;76;37;1.07
ITEM;2119;323;1.22
ITEM;2117;41;0.66
ITEM;40;370;0.93
ITEM;2651;128;0.77
ITEM;52;55;0.91
ITEM;2116;340;0.89
ITEM;41;292;0.68
ITEM;60;48;0.98
ITEM;70;238;0.80
ITEM;681;100;1.18
ITEM;670;94;1.16
ITEM;702;160;1.06
ITEM;746;98;0.84
ITEM;741;70;0.85
ITEM;755;91;0.68
ITEM;743;156;0.62
ITEM;672;8;0.69
ITEM;733;83;1.05
ITEM;732;39;0.80
ITEM;671;56;1.01
ITEM;728;195;0.72
ITEM;712;89;0.71
ITEM;735;21;0.85
ITEM;758;95;1.00
ITEM;742;60;0.61
ITEM;731;28;1.19
ITEM;693;119;1.16
ITEM;720;18;1.15
ITEM;756;140;0.98
ITEM;750;185;1.01
ITEM;703;43;1.01
ITEM;734;66;0.73
ITEM;710;99;0.61
ITEM;677;18;1.18
ITEM;745;143;0.64
ITEM;725;194;0.75
ITEM;711;98;1.07
